198096.haschild,N,Y,198096,haschild
28297.state,NJ,NY,28297,state
64076.gender,jF,F,64076,gender
64433.phone,127-1470,707-4670,64433,phone
22869.haschild,,Y,22869,haschild
100451.salary,80000***,80000,100451,salary
170609.city,ORTH HAVEN,NORTH HAVEN,170609,city
57105.marriedexemp,***,0,57105,marriedexemp
29638.state,NJ,AL,29638,state
99512.state,MeN,MN,99512,state
100807.gender,,M,100807,gender
192106.phone,,688-8689,192106,phone
25512.phone,,893-5337,25512,phone
86495.state,T,CT,86495,state
56522.rate,6.h0,6.0,56522,rate
135849.childexemp,***,0,135849,childexemp
68972.state,KA,AK,68972,state
3439.marriedexemp,***,0,3439,marriedexemp
178668.haschild,cN,N,178668,haschild
13107.gender,***,F,13107,gender
15657.childexemp,e0,0,15657,childexemp
30971.state,AR,NV,30971,state
122653.salary,40000***,40000,122653,salary
61802.singleexemp,850,2850,61802,singleexemp
164858.rate,.0,0.0,164858,rate
123535.maritalstatus,fS,S,123535,maritalstatus
160795.salary,100000***,100000,160795,salary
29816.state,NJ,WA,29816,state
29738.state,NJ,AK,29738,state
80615.city,ESTBY,WESTBY,80615,city
42526.haschild,Y,N,42526,haschild
150322.rate,575,5.75,150322,rate
187935.singleexemp,z0,0,187935,singleexemp
165870.singleexemp,j0,0,165870,singleexemp
40419.singleexemp,2010,2100,40419,singleexemp
143500.maritalstatus,***,S,143500,maritalstatus
1708.gender,lF,F,1708,gender
66053.rate,.0,6.0,66053,rate
131759.haschild,yY,Y,131759,haschild
5278.singleexemp,300,3300,5278,singleexemp
28386.state,NJ,LA,28386,state
11254.state,NV,MD,11254,state
182049.city,ASCUTENY,ASCUTNEY,182049,city
90775.marriedexemp,,0,90775,marriedexemp
143864.childexemp,2205,2250,143864,childexemp
159065.childexemp,***,0,159065,childexemp
89282.rate,0.u0,0.0,89282,rate
29538.state,NJ,NV,29538,state
74052.gender,jF,F,74052,gender
42738.haschild,mY,Y,42738,haschild
164316.haschild,,N,164316,haschild
129821.city,CRTIS,CURTIS,129821,city
109695.city,GnILBERTSVILLE,GILBERTSVILLE,109695,city
136588.singleexemp,r0,0,136588,singleexemp
118565.singleexemp,***,0,118565,singleexemp
29349.state,AR,MD,29349,state
142419.singleexemp,o0,0,142419,singleexemp
129228.singleexemp,***,0,129228,singleexemp
19975.phone,222-8737,329-5345,19975,phone
11786.rate,00.,0.0,11786,rate
72437.lname,Brtlag,Brutlag,72437,lname
87259.state,Y,WY,87259,state
104990.city,ETA,ETTA,104990,city
187780.haschild,***,Y,187780,haschild
99327.phone,,587-8171,99327,phone
118540.marriedexemp,,0,118540,marriedexemp
136816.state,cMA,MA,136816,state
4333.singleexemp,,0,4333,singleexemp
30547.haschild,Y,N,30547,haschild
30882.state,AR,NC,30882,state
162945.singleexemp,,0,162945,singleexemp
11165.state,NV,CT,11165,state
56934.phone,127-1470,505-9522,56934,phone
30693.state,AR,ME,30693,state
107782.gender,***,F,107782,gender
28564.state,NJ,CA,28564,state
136666.maritalstatus,***,S,136666,maritalstatus
166443.maritalstatus,S,M,166443,maritalstatus
89009.childexemp,3f300,3300,89009,childexemp
2249.marriedexemp,,0,2249,marriedexemp
10990.state,NV,MA,10990,state
170091.salary,0000,30000,170091,salary
113160.state,ZA,AZ,113160,state
31940.state,A,WA,31940,state
36816.state,YW,WY,36816,state
184437.haschild,***,Y,184437,haschild
32408.marriedexemp,***,0,32408,marriedexemp
111589.salary,55000***,55000,111589,salary
27745.phone,127-1470,500-4937,27745,phone
31057.state,AR,NH,31057,state
108106.salary,30000***,30000,108106,salary
57098.gender,iF,F,57098,gender
28475.state,NJ,IA,28475,state
157127.marriedexemp,***,0,157127,marriedexemp
178762.phone,260-4653,257-6783,178762,phone
108074.phone,,900-3947,108074,phone
14228.haschild,Y,N,14228,haschild
18287.singleexemp,,0,18287,singleexemp
124267.marriedexemp,40l00,4000,124267,marriedexemp
130323.rate,.3,5.3,130323,rate
142005.rate,3.242572,3.2428572,142005,rate
162978.lname,Tarabut,Tarabout,162978,lname
156717.phone,,839-6791,156717,phone
166472.state,YW,WY,166472,state
15603.haschild,Y,N,15603,haschild
107539.lname,Sreeno,Sereno,107539,lname
11176.state,NV,VA,11176,state
47059.lname,eProz,Peroz,47059,lname
3732.lname,Fontaan,Fontana,3732,lname
161041.state,AuL,AL,161041,state
72332.state,rVT,VT,72332,state
150025.state,LA,AL,150025,state
4587.maritalstatus,***,S,4587,maritalstatus
4764.rate,w6.0,6.0,4764,rate
26098.phone,,613-7533,26098,phone
47236.lname,Protuzen,Protzen,47236,lname
173058.childexemp,***,0,173058,childexemp
167957.singleexemp,,0,167957,singleexemp
11265.state,NV,CT,11265,state
29549.state,NJ,DC,29549,state
172565.maritalstatus,S,M,172565,maritalstatus
142793.childexemp,d0,0,142793,childexemp
158690.childexemp,,0,158690,childexemp
87826.rate,6.f25,6.25,87826,rate
136805.city,BELLEVEU,BELLEVUE,136805,city
37277.state,D,ND,37277,state
18600.phone,222-8737,457-9950,18600,phone
117702.phone,,672-7387,117702,phone
66623.salary,5000,35000,66623,salary
183396.maritalstatus,lM,M,183396,maritalstatus
11286.state,NV,GA,11286,state
145670.gender,***,M,145670,gender
24229.marriedexemp,d6600,6600,24229,marriedexemp
149939.singleexemp,w0,0,149939,singleexemp
28932.state,NJ,MT,28932,state
31078.state,AR,TX,31078,state
132486.salary,4500,45000,132486,salary
29848.state,NJ,ND,29848,state
194782.city,KANSASC ITY,KANSAS CITY,194782,city
31257.state,AR,IL,31257,state
19583.gender,mM,M,19583,gender
192999.singleexemp,***,0,192999,singleexemp
164628.state,I,RI,164628,state
30162.state,AR,NV,30162,state
26386.gender,,F,26386,gender
39943.gender,***,M,39943,gender
139316.childexemp,195,159,139316,childexemp
42819.rate,5.5,5.75,42819,rate
142586.haschild,xN,N,142586,haschild
184231.marriedexemp,4w000,4000,184231,marriedexemp
74337.gender,,M,74337,gender
172973.haschild,***,N,172973,haschild
22044.singleexemp,,0,22044,singleexemp
106183.lname,Clliat,Colliat,106183,lname
79401.singleexemp,***,0,79401,singleexemp
172768.city,ARROYOHONDO,ARROYO HONDO,172768,city
35439.haschild,,Y,35439,haschild
14261.state,LA,AL,14261,state
9256.salary,0000,40000,9256,salary
61576.rate,.0,0.0,61576,rate
25047.state,LA,AL,25047,state
177467.marriedexemp,***,0,177467,marriedexemp
105729.phone,,940-4064,105729,phone
99240.city,HABRINGER,HARBINGER,99240,city
107469.haschild,,Y,107469,haschild
89282.maritalstatus,,S,89282,maritalstatus
59932.marriedexemp,,0,59932,marriedexemp
68802.city,LINCbOLN,LINCOLN,68802,city
173820.marriedexemp,q0,0,173820,marriedexemp
159155.maritalstatus,S,M,159155,maritalstatus
34310.singleexemp,a0,0,34310,singleexemp
184497.haschild,***,N,184497,haschild
15095.rate,.7814684,6.7814684,15095,rate
126675.lname,Slila,Silla,126675,lname
88229.gender,tF,F,88229,gender
119320.state,YW,WY,119320,state
145777.maritalstatus,S,M,145777,maritalstatus
116007.rate,6.12321v23,6.1232123,116007,rate
25159.haschild,Y,N,25159,haschild
147646.phone,,564-5785,147646,phone
183089.state,LA,AL,183089,state
143126.childexemp,y0,0,143126,childexemp
79277.state,wAL,AL,79277,state
90957.gender,***,F,90957,gender
133516.gender,,M,133516,gender
149298.rate,3.74321,3.743421,149298,rate
47980.singleexemp,100,1000,47980,singleexemp
132192.phone,,818-7292,132192,phone
179906.singleexemp,,0,179906,singleexemp
78139.lname,Takkcinen,Takkinen,78139,lname
104858.gender,,F,104858,gender
178886.marriedexemp,,0,178886,marriedexemp
111727.lname,Zcshoche,Zschoche,111727,lname
132432.childexemp,,0,132432,childexemp
160222.state,JN,NJ,160222,state
192871.city,ASHRE,ASHER,192871,city
192689.gender,,F,192689,gender
181038.city,ARVDA,ARVADA,181038,city
100511.singleexemp,***,0,100511,singleexemp
113305.state,sAL,AL,113305,state
58523.state,AvR,AR,58523,state
18221.phone,222-8737,452-7953,18221,phone
166726.singleexemp,***,0,166726,singleexemp
16218.phone,222-8737,381-5186,16218,phone
186708.maritalstatus,***,S,186708,maritalstatus
10405.state,NV,PR,10405,state
29050.state,NJ,IA,29050,state
187876.lname,hParagot,Paragot,187876,lname
10737.salary,45000***,45000,10737,salary
162299.salary,5000***,5000,162299,salary
83767.marriedexemp,***,0,83767,marriedexemp
138099.maritalstatus,S,M,138099,maritalstatus
135169.haschild,eY,Y,135169,haschild
194778.gender,***,M,194778,gender
40957.lname,Koio,Koivo,40957,lname
28868.phone,,978-5939,28868,phone
124055.state,DI,ID,124055,state
6982.childexemp,q0,0,6982,childexemp
45663.phone,,594-3273,45663,phone
24313.lname,Grandae,Grandage,24313,lname
110200.rate,.707031,4.707031,110200,rate
21279.singleexemp,i0,0,21279,singleexemp
183863.singleexemp,,0,183863,singleexemp
87612.marriedexemp,,0,87612,marriedexemp
28012.state,NJ,AK,28012,state
138528.marriedexemp,100,1400,138528,marriedexemp
40651.phone,127-1470,578-2808,40651,phone
29517.state,AR,HI,29517,state
108257.rate,1.7z942708,1.7942708,108257,rate
155024.childexemp,***,0,155024,childexemp
86407.rate,62.5,6.25,86407,rate
110713.marriedexemp,08,80,110713,marriedexemp
53766.haschild,,N,53766,haschild
129710.singleexemp,,0,129710,singleexemp
167070.singleexemp,l0,0,167070,singleexemp
39734.state,kRI,RI,39734,state
38861.haschild,,N,38861,haschild
139545.haschild,mY,Y,139545,haschild
69116.gender,***,M,69116,gender
28900.state,NJ,TN,28900,state
72909.childexemp,33x00,3300,72909,childexemp
198332.state,pWY,WY,198332,state
160387.childexemp,o0,0,160387,childexemp
62062.city,CgHESTER,CHESTER,62062,city
89786.phone,,871-9846,89786,phone
41377.haschild,zY,Y,41377,haschild
105133.phone,,452-4521,105133,phone
82747.haschild,***,Y,82747,haschild
114391.marriedexemp,u6600,6600,114391,marriedexemp
76790.childexemp,1030,1300,76790,childexemp
163266.childexemp,3300***,3300,163266,childexemp
53903.salary,5000,65000,53903,salary
162214.haschild,***,Y,162214,haschild
149549.city,ASCUTNkEY,ASCUTNEY,149549,city
168587.rate,6.r25,6.25,168587,rate
121908.haschild,***,N,121908,haschild
184890.city,KANSAS cCITY,KANSAS CITY,184890,city
14523.gender,lM,M,14523,gender
132987.singleexemp,e0,0,132987,singleexemp
118329.maritalstatus,S,M,118329,maritalstatus
170939.singleexemp,***,0,170939,singleexemp
34493.haschild,Y,N,34493,haschild
113710.haschild,,N,113710,haschild
27586.phone,222-8737,448-4419,27586,phone
150401.singleexemp,***,0,150401,singleexemp
190852.city,ARMINGDALE,FARMINGDALE,190852,city
159533.childexemp,,0,159533,childexemp
67643.city,ROMxNEY,ROMNEY,67643,city
43693.singleexemp,o0,0,43693,singleexemp
115399.rate,b6.25,6.25,115399,rate
158784.haschild,***,Y,158784,haschild
72231.gender,***,M,72231,gender
101046.lname,cBra,Bra,101046,lname
192793.gender,dF,F,192793,gender
180157.rate,6.48,6.84,180157,rate
186534.state,mNY,NY,186534,state
11089.marriedexemp,,0,11089,marriedexemp
10437.state,NV,PR,10437,state
30229.state,AR,VT,30229,state
158780.singleexemp,v0,0,158780,singleexemp
55685.phone,,781-6475,55685,phone
24253.maritalstatus,,S,24253,maritalstatus
131723.city,AMTORE,ATMORE,131723,city
141878.lname,lReeves,Reeves,141878,lname
11843.state,NV,FL,11843,state
28358.salary,7500,75000,28358,salary
94150.marriedexemp,***,0,94150,marriedexemp
38157.phone,,216-4791,38157,phone
143512.city,SCvOTLAND,SCOTLAND,143512,city
111780.gender,,M,111780,gender
78333.marriedexemp,,0,78333,marriedexemp
107350.singleexemp,v0,0,107350,singleexemp
26435.phone,222-8737,983-9071,26435,phone
77981.maritalstatus,wS,S,77981,maritalstatus
71213.maritalstatus,oS,S,71213,maritalstatus
63724.maritalstatus,lM,M,63724,maritalstatus
111483.city,MONROE CENTElR,MONROE CENTER,111483,city
111839.rate,3.563663,3.5636363,111839,rate
110710.rate,.60,6.0,110710,rate
80970.lname,Pllow,Pillow,80970,lname
113613.lname,Gexrards,Gerards,113613,lname
121526.marriedexemp,s318,318,121526,marriedexemp
194820.rate,5.59,5.95,194820,rate
63062.salary,2k0000,20000,63062,salary
127861.salary,40000***,40000,127861,salary
157434.haschild,***,N,157434,haschild
30540.state,AR,NV,30540,state
20389.haschild,Y,N,20389,haschild
26282.phone,,935-5992,26282,phone
101881.childexemp,,0,101881,childexemp
12692.childexemp,,0,12692,childexemp
117281.maritalstatus,S,M,117281,maritalstatus
53952.lname,Baduet,Baudet,53952,lname
60936.gender,,F,60936,gender
76570.phone,,274-8190,76570,phone
30194.state,AR,NE,30194,state
46227.haschild,Y,N,46227,haschild
83574.rate,0j.0,0.0,83574,rate
8610.phone,127-1470,472-6552,8610,phone
11686.state,NV,NJ,11686,state
28044.state,NJ,HI,28044,state
142588.lname,Angdelopoulos,Angelopoulos,142588,lname
29117.state,AR,SD,29117,state
31964.singleexemp,***,0,31964,singleexemp
188631.childexemp,***,0,188631,childexemp
149377.lname,Ouczhi,Ouchi,149377,lname
43867.lname,Hichens,Hitchens,43867,lname
47636.lname,Kirshnaswamy,Krishnaswamy,47636,lname
86628.lname,Maijrs,Maijers,86628,lname
30219.state,AR,PR,30219,state
34212.city,ARTHRU,ARTHUR,34212,city
62256.maritalstatus,***,S,62256,maritalstatus
66498.phone,,875-2924,66498,phone
29681.state,AR,MD,29681,state
33538.city,OGAN,LOGAN,33538,city
96374.state,I,MI,96374,state
11702.marriedexemp,a0,0,11702,marriedexemp
56874.marriedexemp,j0,0,56874,marriedexemp
131855.maritalstatus,S,M,131855,maritalstatus
196216.maritalstatus,***,S,196216,maritalstatus
106536.maritalstatus,***,S,106536,maritalstatus
135779.singleexemp,1500***,1500,135779,singleexemp
67280.city,WSHINGTON,WASHINGTON,67280,city
178902.phone,260-4653,200-8420,178902,phone
85000.haschild,***,Y,85000,haschild
185987.marriedexemp,260,206,185987,marriedexemp
198920.phone,,810-1919,198920,phone
1754.salary,8500q0,85000,1754,salary
167216.state,DM,MD,167216,state
20860.maritalstatus,***,S,20860,maritalstatus
30393.state,AR,MT,30393,state
12018.state,NV,WV,12018,state
145934.state,DsE,DE,145934,state
133454.maritalstatus,***,M,133454,maritalstatus
165893.rate,3.6t019895,3.6019895,165893,rate
30550.state,AR,NM,30550,state
106729.salary,3b5000,35000,106729,salary
11821.state,NV,IN,11821,state
44988.phone,,937-6635,44988,phone
46499.lname,Mchta,Machta,46499,lname
15342.marriedexemp,i0,0,15342,marriedexemp
105405.singleexemp,***,0,105405,singleexemp
175424.haschild,N,Y,175424,haschild
34020.salary,20000***,20000,34020,salary
159637.phone,,237-6291,159637,phone
183545.maritalstatus,S,M,183545,maritalstatus
123028.gender,,M,123028,gender
68376.state,PfR,PR,68376,state
62588.lname,Slomn,Sloman,62588,lname
11811.state,NV,NJ,11811,state
48676.city,CUMMIfNGTON,CUMMINGTON,48676,city
5768.lname,Slmuis,Sluis,5768,lname
107857.childexemp,,0,107857,childexemp
135817.phone,,897-4151,135817,phone
28400.state,NJ,OK,28400,state
178384.haschild,N,Y,178384,haschild
21935.phone,,791-2369,21935,phone
8043.childexemp,f0,0,8043,childexemp
122986.state,kCO,CO,122986,state
29139.state,NJ,UT,29139,state
28964.state,NJ,PR,28964,state
43941.gender,oF,F,43941,gender
4003.haschild,Y,N,4003,haschild
167316.marriedexemp,,0,167316,marriedexemp
34890.city,MARSHALLVItLLE,MARSHALLVILLE,34890,city
157298.salary,800p00,80000,157298,salary
10469.state,NV,ME,10469,state
171624.maritalstatus,S,M,171624,maritalstatus
7144.phone,222-8737,159-3547,7144,phone
13481.gender,,M,13481,gender
28076.state,NJ,CT,28076,state
45784.haschild,,Y,45784,haschild
133194.state,Y,WY,133194,state
49868.city,SAHAWAY,ASHAWAY,49868,city
140843.city,AN DIEGO,SAN DIEGO,140843,city
32318.city,ATLANTeA,ATLANTA,32318,city
16377.maritalstatus,,S,16377,maritalstatus
52212.state,LA,AL,52212,state
70788.phone,,203-1912,70788,phone
93248.maritalstatus,nM,M,93248,maritalstatus
179380.state,DS,SD,179380,state
150631.rate,n3.07,3.07,150631,rate
96744.marriedexemp,p0,0,96744,marriedexemp
31456.state,AR,NJ,31456,state
83014.gender,,M,83014,gender
77982.state,I,WI,77982,state
104342.haschild,***,N,104342,haschild
18765.state,L,AL,18765,state
726.city,INFIELD,WINFIELD,726,city
41207.phone,,609-8996,41207,phone
120152.haschild,,N,120152,haschild
157825.city,AHBURN,ASHBURN,157825,city
192498.maritalstatus,,M,192498,maritalstatus
41613.haschild,Y,N,41613,haschild
128723.maritalstatus,qS,S,128723,maritalstatus
120385.lname,zEdmark,Edmark,120385,lname
98202.rate,0q.0,0.0,98202,rate
6690.haschild,yN,N,6690,haschild
75092.childexemp,***,0,75092,childexemp
49930.lname,Mezie,Mezei,49930,lname
38228.maritalstatus,bM,M,38228,maritalstatus
50648.haschild,Y,N,50648,haschild
10905.state,NV,GA,10905,state
52911.lname,Pade,Prade,52911,lname
175754.haschild,N,Y,175754,haschild
45230.haschild,Y,N,45230,haschild
145698.maritalstatus,S,M,145698,maritalstatus
169197.city,SHLAND,ASHLAND,169197,city
47251.state,YW,WY,47251,state
72517.salary,6p5000,65000,72517,salary
18122.singleexemp,45d00,4500,18122,singleexemp
141728.maritalstatus,wS,S,141728,maritalstatus
182142.city,ATO,ATCO,182142,city
157164.lname,Tahda,Taha,157164,lname
140737.marriedexemp,280,2080,140737,marriedexemp
109405.gender,hF,F,109405,gender
85402.state,VW,WV,85402,state
183878.haschild,N,Y,183878,haschild
11033.state,NV,TN,11033,state
88375.singleexemp,***,0,88375,singleexemp
141226.lname,Kildal,Kildall,141226,lname
30992.gender,***,M,30992,gender
163334.childexemp,***,0,163334,childexemp
28176.state,NJ,IN,28176,state
72035.haschild,***,N,72035,haschild
8769.phone,222-8737,286-6842,8769,phone
86689.rate,.575,5.75,86689,rate
91250.maritalstatus,***,S,91250,maritalstatus
110655.phone,,793-1625,110655,phone
77583.city,ARLAND,GARLAND,77583,city
199063.haschild,N,Y,199063,haschild
85166.marriedexemp,,0,85166,marriedexemp
175092.state,D,SD,175092,state
46650.phone,,597-5209,46650,phone
7423.state,XT,TX,7423,state
144080.rate,.888889,4.888889,144080,rate
45922.city,NONADLTON,NONDALTON,45922,city
85437.lname,uBorowsky,Borowsky,85437,lname
155483.lname,Jordiing,Jording,155483,lname
81133.marriedexemp,p0,0,81133,marriedexemp
15650.rate,5.a3,5.3,15650,rate
89894.city,ATLqANTA,ATLANTA,89894,city
147780.state,pNJ,NJ,147780,state
39183.haschild,Y,N,39183,haschild
143845.rate,475,4.75,143845,rate
131492.lname,Loyevenich,Loevenich,131492,lname
107514.childexemp,***,0,107514,childexemp
139005.rate,.00,0.0,139005,rate
72410.maritalstatus,,M,72410,maritalstatus
84190.city,ASHIsPPUN,ASHIPPUN,84190,city
178382.haschild,***,Y,178382,haschild
88200.marriedexemp,000,3000,88200,marriedexemp
89938.maritalstatus,,S,89938,maritalstatus
88909.rate,6z.5,6.5,88909,rate
110120.state,LA,AL,110120,state
111287.singleexemp,***,0,111287,singleexemp
155259.gender,***,F,155259,gender
13348.childexemp,***,0,13348,childexemp
116185.marriedexemp,,0,116185,marriedexemp
10780.state,NV,IN,10780,state
10847.state,NV,DE,10847,state
18287.childexemp,h0,0,18287,childexemp
7446.rate,.0,6.0,7446,rate
90784.state,AG,GA,90784,state
103921.maritalstatus,,M,103921,maritalstatus
27968.state,NJ,TN,27968,state
14996.lname,Dnulop,Dunlop,14996,lname
159193.maritalstatus,S,M,159193,maritalstatus
153620.maritalstatus,S,M,153620,maritalstatus
23187.rate,00.,0.0,23187,rate
31488.state,AR,OR,31488,state
1374.rate,1.5577q083,1.5577083,1374,rate
121788.state,R,AR,121788,state
175752.rate,46.3,4.63,175752,rate
124917.gender,***,M,124917,gender
124569.gender,jF,F,124569,gender
153835.rate,.25357144,2.5357144,153835,rate
62233.singleexemp,,0,62233,singleexemp
38214.maritalstatus,,M,38214,maritalstatus
10805.state,NV,CT,10805,state
162941.salary,10500,15000,162941,salary
109663.state,vSC,SC,109663,state
4957.gender,uF,F,4957,gender
82397.rate,.5,6.5,82397,rate
177791.singleexemp,,0,177791,singleexemp
14891.city,WEST ITSBURY,WEST TISBURY,14891,city
193030.city,ABIONITO,AIBONITO,193030,city
3127.city,ARVDA,ARVADA,3127,city
11943.state,NV,DE,11943,state
174463.haschild,qY,Y,174463,haschild
69774.city,ROCKFORpD,ROCKFORD,69774,city
86111.marriedexemp,,0,86111,marriedexemp
91408.marriedexemp,z0,0,91408,marriedexemp
19067.rate,0.g0,0.0,19067,rate
4593.lname,Ripplinger***,Ripplinger,4593,lname
196331.childexemp,f0,0,196331,childexemp
155896.state,LA,AL,155896,state
75107.childexemp,f0,0,75107,childexemp
47526.lname,Suanto,Sutanto,47526,lname
71474.phone,,596-8989,71474,phone
28122.state,NJ,DE,28122,state
107974.city,GARBRE,GARBER,107974,city
188862.maritalstatus,***,S,188862,maritalstatus
27318.marriedexemp,***,0,27318,marriedexemp
181813.childexemp,***,0,181813,childexemp
189781.singleexemp,***,0,189781,singleexemp
34399.state,L,AL,34399,state
11796.state,NV,SC,11796,state
159214.city,BETEL,BETHEL,159214,city
11196.haschild,Y,N,11196,haschild
107363.maritalstatus,S,M,107363,maritalstatus
164271.maritalstatus,S,M,164271,maritalstatus
167759.rate,60.,6.0,167759,rate
184625.rate,x5.75,5.75,184625,rate
184833.marriedexemp,***,0,184833,marriedexemp
92357.marriedexemp,,0,92357,marriedexemp
188057.lname,Adoqrni,Adorni,188057,lname
183668.city,YORKVLLE,YORKVILLE,183668,city
127544.city,ATLNATA,ATLANTA,127544,city
188542.singleexemp,070,700,188542,singleexemp
150896.city,ASHLADN,ASHLAND,150896,city
169865.city,ASTORhIA,ASTORIA,169865,city
191226.lname,Martellka,Martella,191226,lname
98084.state,YW,WY,98084,state
191587.state,YW,WY,191587,state
655.lname,Heyesr,Heyers,655,lname
34872.state,lRI,RI,34872,state
140130.singleexemp,***,0,140130,singleexemp
155534.rate,4.q75,4.75,155534,rate
12084.salary,5000,75000,12084,salary
11333.state,NV,MA,11333,state
77001.childexemp,z0,0,77001,childexemp
15865.state,ED,DE,15865,state
162215.city,SUNkSPOT,SUNSPOT,162215,city
31203.state,AR,MO,31203,state
108315.childexemp,y0,0,108315,childexemp
64398.rate,d6.0,6.0,64398,rate
30739.state,AR,HI,30739,state
192667.haschild,fY,Y,192667,haschild
141405.gender,cM,M,141405,gender
29781.state,NJ,NC,29781,state
37352.marriedexemp,***,0,37352,marriedexemp
10869.state,NV,PR,10869,state
35291.gender,,M,35291,gender
79805.lname,Rocco,Ruocco,79805,lname
149483.maritalstatus,S,M,149483,maritalstatus
146208.state,AbL,AL,146208,state
161200.childexemp,370,1370,161200,childexemp
193852.marriedexemp,2000***,2000,193852,marriedexemp
163728.salary,5000,55000,163728,salary
7866.haschild,Y,N,7866,haschild
104972.maritalstatus,,S,104972,maritalstatus
35700.haschild,Y,N,35700,haschild
192315.childexemp,***,0,192315,childexemp
191890.haschild,N,Y,191890,haschild
66371.singleexemp,***,0,66371,singleexemp
26982.gender,***,F,26982,gender
89049.maritalstatus,***,M,89049,maritalstatus
90120.maritalstatus,,M,90120,maritalstatus
185330.gender,***,F,185330,gender
31929.phone,127-1470,843-7972,31929,phone
182966.city,ATLANAT,ATLANTA,182966,city
31103.state,AR,MO,31103,state
197462.singleexemp,,0,197462,singleexemp
60444.state,DS,SD,60444,state
67965.haschild,fY,Y,67965,haschild
104742.phone,,397-4814,104742,phone
101527.maritalstatus,S,M,101527,maritalstatus
6463.lname,Crouwse,Crouse,6463,lname
12599.haschild,Y,N,12599,haschild
20085.city,MYRTLEOOD,MYRTLEWOOD,20085,city
135340.city,PSCADERO,PESCADERO,135340,city
162299.singleexemp,c0,0,162299,singleexemp
79509.singleexemp,12c750,12750,79509,singleexemp
158688.gender,***,M,158688,gender
28022.state,NJ,SD,28022,state
115372.rate,3.70146r68,3.7014668,115372,rate
45324.state,L,IL,45324,state
145839.rate,53.,5.3,145839,rate
26399.city,ATHESN,ATHENS,26399,city
3395.childexemp,e0,0,3395,childexemp
68961.state,DN,ND,68961,state
155722.state,YW,WY,155722,state
155613.lname,Lpisky,Lipsky,155613,lname
11354.childexemp,***,0,11354,childexemp
34277.city,AMPTON,CAMPTON,34277,city
15380.phone,,352-9628,15380,phone
194548.childexemp,2b250,2250,194548,childexemp
90875.maritalstatus,S,M,90875,maritalstatus
50729.haschild,Y,N,50729,haschild
11433.state,NV,NY,11433,state
155208.rate,4.x63,4.63,155208,rate
18220.phone,222-8737,801-4924,18220,phone
120610.childexemp,300,3300,120610,childexemp
190494.rate,t9.3,9.3,190494,rate
102223.maritalstatus,S,M,102223,maritalstatus
59772.haschild,Y,N,59772,haschild
128603.singleexemp,,0,128603,singleexemp
67722.state,AaL,AL,67722,state
52668.childexemp,***,0,52668,childexemp
56579.haschild,Y,N,56579,haschild
101924.city,SAFFELwL,SAFFELL,101924,city
69583.city,PEPEKEEO,PEPEEKEO,69583,city
33711.state,WvY,WY,33711,state
91755.childexemp,***,0,91755,childexemp
69063.marriedexemp,300,3000,69063,marriedexemp
25288.marriedexemp,2s080,2080,25288,marriedexemp
30950.state,AR,NC,30950,state
18285.city,ARDSTOWN,BARDSTOWN,18285,city
163947.singleexemp,,0,163947,singleexemp
29617.state,NJ,SC,29617,state
26140.maritalstatus,***,S,26140,maritalstatus
66964.marriedexemp,17r4,174,66964,marriedexemp
36974.maritalstatus,***,M,36974,maritalstatus
155252.maritalstatus,***,S,155252,maritalstatus
137304.state,MmD,MD,137304,state
78701.state,MkT,MT,78701,state
130345.state,LF,FL,130345,state
28541.marriedexemp,500,4500,28541,marriedexemp
939.state,Z,AZ,939,state
10159.state,NV,RI,10159,state
49482.state,WoV,WV,49482,state
19510.lname,MCcoy,McCoy,19510,lname
186674.singleexemp,i0,0,186674,singleexemp
28179.maritalstatus,gS,S,28179,maritalstatus
194225.state,gRI,RI,194225,state
71325.singleexemp,***,0,71325,singleexemp
171344.maritalstatus,lS,S,171344,maritalstatus
34739.maritalstatus,,S,34739,maritalstatus
42898.rate,.85,8.5,42898,rate
132284.singleexemp,u0,0,132284,singleexemp
133184.phone,,370-5204,133184,phone
55355.lname,Cpucciati,Capucciati,55355,lname
117808.haschild,,N,117808,haschild
10270.state,NV,FL,10270,state
42893.phone,,887-2038,42893,phone
945.marriedexemp,k0,0,945,marriedexemp
152263.lname,Weingarvten,Weingarten,152263,lname
168166.phone,,441-5191,168166,phone
3484.phone,222-8737,838-1928,3484,phone
29381.state,AR,IL,29381,state
70024.salary,7500b0,75000,70024,salary
83505.rate,8r.25,8.25,83505,rate
26434.phone,222-8737,274-2013,26434,phone
153253.lname,hibasaki,Shibasaki,153253,lname
17560.phone,222-8737,522-3846,17560,phone
193879.phone,,395-2314,193879,phone
47160.phone,,504-1240,47160,phone
91555.lname,Stockmeer,Stockmeyer,91555,lname
121281.state,LA,AL,121281,state
77852.lname,Sukro,Surko,77852,lname
182986.gender,***,M,182986,gender
133401.state,MxE,ME,133401,state
74772.state,L,AL,74772,state
70574.childexemp,130,103,70574,childexemp
9975.state,xSD,SD,9975,state
106845.haschild,,N,106845,haschild
53905.singleexemp,***,0,53905,singleexemp
22784.phone,222-8737,382-2223,22784,phone
94393.phone,127-1470,287-6365,94393,phone
193465.singleexemp,h0,0,193465,singleexemp
143351.childexemp,v0,0,143351,childexemp
156354.state,SK,KS,156354,state
106112.maritalstatus,bS,S,106112,maritalstatus
190669.rate,.0,6.0,190669,rate
43413.city,SABNA GRANDE,SABANA GRANDE,43413,city
