index,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
10922,Basil,Boucherie,M,401,978-8821,WARREN,RI,2885,S,Y,90000,0.0,0,0,0
10923,Takenao,Kranakis,F,910,182-8454,WALSTONBURG,NC,27888,M,N,5000,6.0,0,6600,0
10928,Piew,Chappelet,F,423,344-6912,NASHVILLE,TN,37227,S,Y,100000,0.0,0,0,0
10930,Jiwei,Friman,F,502,175-5565,LOUISVILLE,KY,40256,M,Y,20000,2.9444444,0,40,20
10931,Rom,Highnam,F,229,646-6344,WARNER ROBINS,GA,31093,S,N,25000,6.0,2700,0,0
10938,Piercarlo,Podgurski,F,864,614-7350,CHARLESTON,SC,29414,M,N,85000,7.0,0,6600,0
10940,Yvan,Pierce,F,317,978-6226,NEWBERRY,IN,47449,S,Y,25000,3.4,1000,0,1000
10943,Mac,Dinkloh,F,401,464-9502,KINGSTON,RI,2881,M,N,50000,0.0,0,0,0
10945,Cyrille,Kleinschmidt,F,859,688-1474,LEXINGTON,KY,40591,M,N,40000,4.0555553,0,40,0
10950,Krishan,Brender,M,802,533-7464,KILLINGTON,VT,5751,M,Y,60000,4.1988535,0,6600,3300
10951,Kumpati,Jushchenko,M,732,474-3952,TRENTON,NJ,8645,M,Y,85000,2.4251041,0,2000,1500
10952,Melinda,Sugiura,M,252,132-6461,MONROE,NC,28112,M,Y,50000,6.7814684,0,6600,3300
10954,Geof,Koiso,F,207,605-9675,STRATTON,ME,4982,S,Y,90000,8.5,2850,0,2850
10955,Yoshioki,Sogomonyan,F,864,815-5944,LADSON,SC,29456,M,N,25000,7.0,0,6600,0
10956,Spiro,Amsellem,M,302,577-7324,WILMINGTON,DE,19899,M,N,95000,5.95,0,220,0
10958,Jinsong,Traunmuller,M,813,611-2741,HIALEAH,FL,33002,S,N,45000,0.0,0,0,0
10960,Hantak,Lease,F,229,208-7049,DAISY,GA,30423,S,Y,35000,6.0,2700,0,3000
10961,Biswa,Pocchiola,F,860,366-5363,GILMAN,CT,6336,M,N,25000,5.0,0,24500,0
10962,Rochel,Bheda,M,561,637-5224,LAND O LAKES,FL,34639,M,Y,10000,0.0,0,0,0
10966,Larry,Gavrin,M,812,563-8557,ATTICA,IN,47918,S,Y,35000,3.4,1000,0,1000
10967,Lyle,Luukkainen,F,201,162-4963,FRANKLINVILLE,NJ,8322,S,N,20000,1.4,1000,0,0
10968,Olav,Littlefield,M,256,571-2927,HARTSELLE,AL,35640,S,N,90000,5.0,1500,0,0
10974,DooHyun,Detmer,F,229,698-7501,BOSTWICK,GA,30623,S,Y,50000,6.0,2700,0,3000
10975,Petko,Touretzky,M,407,553-4569,NORTH MIAMI BEACH,FL,33160,S,Y,15000,0.0,0,0,0
10977,Wenci,Wilhite,F,401,918-3713,CAROLINA,RI,2812,M,N,65000,0.0,0,0,0
10978,Yap,Hemmerling,F,724,858-7072,MEADVILLE,PA,16388,S,Y,15000,3.07,0,0,0
10980,Asiri,Cousineau,M,787,817-7204,CAROLINA,PR,986,S,Y,70000,0.0,0,0,0
10981,Lai,Anstey,M,574,579-4843,FORT RITNER,IN,47430,S,N,45000,3.4,1000,0,0
10982,Lorant,Padiou,M,207,871-6130,ISLE OF SPRINGS,ME,4549,S,N,65000,8.5,2850,0,0
10983,Anantha,Zumbusch,M,678,405-8120,VILLA RICA,GA,30180,S,N,50000,6.0,2700,0,0
10985,Wim,Kontio,F,828,963-1463,SMYRNA,NC,28579,M,N,55000,6.8863635,0,6600,0
10989,Sverrir,Gloess,M,937,514-8266,REEDSVILLE,OH,45772,M,N,10000,0.8779744,0,2600,0
10990,Angel,Baudin,F,339,909-5515,LYNN,MA,1902,M,Y,80000,5.3,0,7150,1000
10992,Emilio,Desbois,F,802,256-2678,KILLINGTON,VT,5751,S,Y,90000,4.7957172,3300,0,3300
10995,Surya,Cheriton,F,617,341-3578,LINWOOD,MA,1525,M,Y,15000,5.3,0,7150,1000
10997,Yuemin,Raje,F,706,428-2405,GAINESVILLE,GA,30504,M,N,15000,6.0,0,5400,0
10998,Tarcisio,Turkedjiev,F,857,898-9294,NORTHFIELD,MA,1360,S,N,5000,5.3,3575,0,0
10999,Nikos,Pesch,F,347,467-3839,NEW YORK,NY,10199,M,N,55000,4.272256,0,0,0
11001,Soummya,Kane,M,434,740-3250,STEELES TAVERN,VA,24476,S,Y,10000,3.875,900,0,900
11003,Assaf,Zadicario,M,646,294-7519,JACKSON HEIGHTS,NY,11372,S,N,35000,4.1564026,0,0,0
11009,Pallab,Negoita,M,603,511-2559,EXETER,NH,3833,M,Y,10000,0.0,0,0,0
11010,Loys,Henders,F,516,120-5248,LA FAYETTE,NY,13084,M,N,65000,4.330183,0,0,0
11014,Eckart,Staudinger,M,203,971-3409,NORTHFIELD,CT,6778,S,Y,20000,5.0,12750,0,0
11016,Shailendra,Bergevin,M,978,993-5542,SAGAMORE BEACH,MA,2562,S,N,10000,5.3,3575,0,0
11019,Ladislav,Motoki,M,401,693-8998,PRUDENCE ISLAND,RI,2872,M,N,20000,0.0,0,0,0
11021,Abdelwaheb,Apsitis,M,219,297-5094,WABASH,IN,46992,M,N,90000,3.4,0,2000,0
11023,Abdullah,Rich,M,609,898-5040,NEWARK,NJ,7193,M,Y,80000,2.34625,0,2000,1500
11026,Guido,Reenskaug,M,740,964-2636,POTSDAM,OH,45361,S,N,55000,2.3717437,1300,0,0
11027,Qujun,Rappoport,F,603,323-4774,WHITEFIELD,NH,3598,S,Y,20000,0.0,0,0,0
11028,Raya,Spinrad,F,518,711-8893,FISHERS LANDING,NY,13641,S,N,75000,4.3881097,0,0,0
11032,Corinne,Canos,F,231,505-9587,UTICA,MI,48316,M,Y,80000,3.9,0,6200,3100
11033,Fiorenza,Beckermann,M,865,810-3167,GOODSPRING,TN,38460,M,Y,40000,0.0,0,0,0
11035,Roddy,Zhongzhi,M,864,286-8802,JOHNS ISLAND,SC,29457,M,N,5000,3.563716,0,6600,0
11036,Sadayoshi,Maarek,M,304,762-4372,LITTLE BIRCH,WV,26629,S,N,70000,6.5,2000,0,0
11037,Sture,Henhapl,M,516,102-9507,BULLVILLE,NY,10915,S,Y,80000,4.4170732,0,0,1000
11039,Keijo,Hanover,F,203,742-3213,ANSONIA,CT,6401,M,N,10000,0.0,0,24500,0
11040,Abdesselam,Priebs,F,401,303-7612,KINGSTON,RI,2881,S,Y,5000,0.0,0,0,0
11043,Farzin,Constantine,M,304,436-1507,VAN,WV,25206,M,N,60000,6.5,0,4000,0
11045,Eunsam,Gragg,M,202,167-4608,WASHINGTON,DC,20417,S,N,5000,4.5,1370,0,0
11048,Dibyendu,Parmakson,M,401,356-5462,PROVIDENCE,RI,2902,S,Y,30000,0.0,0,0,0
11052,Kesavan,Moghrabi,M,734,686-6687,UNION CITY,MI,49094,S,Y,90000,3.9,3100,0,3100
11054,Cuneyt,Cuadrado,M,937,218-4183,KENTON,OH,43326,S,N,60000,2.537718,1300,0,0
11056,Hanan,Leibl,M,401,159-3390,NORTH KINGSTOWN,RI,2852,M,Y,15000,0.0,0,0,0
11059,Juliana,Comparetto,F,201,964-2454,JERSEY CITY,NJ,7309,M,Y,15000,1.4,0,2000,1500
11061,Gwoboa,Birke,M,810,376-4915,PARMA,MI,49269,M,Y,90000,3.9,0,6200,3100
11063,Jochen,Stirpe,M,212,318-2180,FARMERSVILLE STATION,NY,14060,S,N,30000,4.127439,0,0,0
11064,Tapani,Hopewell,M,848,623-5306,MC AFEE,NJ,7428,M,N,80000,2.34625,0,2000,0
11067,Daria,Sawada,F,401,298-4591,JAMESTOWN,RI,2835,M,Y,15000,0.0,0,0,0
11068,Germain,Ljubodraga,F,202,983-8305,WASHINGTON,DC,20558,S,Y,40000,9.0,1370,0,1370
11070,Ersan,Reiprich,F,315,136-2269,ALBANY,NY,12249,M,N,55000,4.272256,0,0,0
11072,Shushma,Gien,F,302,747-8406,DOVER,DE,19903,M,Y,80000,5.95,0,220,110
11075,Janine,Aberg,M,276,503-6995,BOSTON,VA,22713,S,N,35000,5.75,900,0,0
11078,Mingshien,Kambhatla,F,860,366-7169,PLANTSVILLE,CT,6479,M,N,75000,5.0,0,24500,0
11084,Bienvenido,Loewenstein,F,202,596-3072,WASHINGTON,DC,20552,S,Y,55000,9.0,1370,0,1370
11085,Joshua,Passino,M,252,462-1238,HOBUCKEN,NC,28537,S,N,55000,6.8863635,3300,0,0
11086,Aurelie,Rothenberg,M,731,306-6974,SHELBYVILLE,TN,37161,S,Y,65000,0.0,0,0,0
11087,Brenton,Waumans,F,301,866-4653,CLEMENTS,MD,20624,S,N,60000,4.75,2400,0,0
11088,Debbie,Danziger,M,878,699-3813,CHANDLERS VALLEY,PA,16312,M,N,40000,3.07,0,0,0
11090,Jaap,Bryce,F,267,737-2166,TATAMY,PA,18085,M,Y,20000,3.07,0,0,0
11091,Eszter,Dybjer,M,802,380-3352,SALISBURY,VT,5769,S,N,75000,4.4972854,3300,0,0
11092,Wenxue,Tari,F,769,292-1272,CLINTON,MS,39058,M,Y,90000,5.0,0,12000,1500
11098,Gholamali,Petry,F,609,777-1119,HILLSBOROUGH,NJ,8844,M,N,5000,1.4,0,2000,0
11099,Woody,Manegold,M,334,390-4939,VREDENBURGH,AL,36481,M,Y,20000,5.0,0,3000,300
11100,Goang,Desbois,M,203,145-1857,STAMFORD,CT,6912,M,Y,80000,5.0,0,24500,0
11105,Clizio,Ruhleder,F,410,140-1275,GLENELG,MD,21737,M,Y,20000,4.75,0,4800,2400
11109,Capers,Dishlieva,M,304,395-5851,NORTH MATEWAN,WV,25688,S,Y,65000,6.5,2000,0,2000
11112,Hayo,Dingus,M,207,839-3830,WESTFIELD,ME,4787,S,Y,10000,4.5857663,2850,0,2850
11114,Chakravarthy,Dahlbom,F,256,241-3473,THORSBY,AL,35171,M,N,5000,5.0,0,3000,0
11116,Yasuaki,Balbin,M,443,500-7807,SEVERNA PARK,MD,21146,S,N,25000,4.75,2400,0,0
11117,Chander,Hamfelt,F,802,974-6998,EAST DOVER,VT,5341,S,N,20000,3.6,3300,0,0
11120,Peing,Villa,M,603,778-8411,NORTH SANDWICH,NH,3259,S,N,45000,0.0,0,0,0
11121,Kerstin,Pena,F,239,135-8683,SAINT PETERSBURG,FL,33703,S,Y,35000,0.0,0,0,0
11123,Maddalena,Roison,M,228,779-7660,STONEVILLE,MS,38776,S,Y,100000,5.0,6000,0,1500
11126,Ehsan,Gluck,F,304,479-3432,CHARLESTON,WV,25325,M,Y,30000,4.4,0,4000,2000
11127,Shelby,Terwilliger,M,321,776-6597,LUTZ,FL,33549,S,N,30000,0.0,0,0,0
11128,Yukinobu,Jacobsson,F,413,190-2754,DEDHAM,MA,2026,S,N,85000,5.3,3575,0,0
11130,Alessio,Trauth,M,606,611-9364,VANCLEVE,KY,41385,S,Y,45000,4.333333,20,0,20
11133,Eralp,Feldhoffer,M,980,485-9474,BETHANIA,NC,27010,S,Y,45000,6.6765733,3300,0,3300
11135,Indrajit,Capua,F,973,985-9020,LANOKA HARBOR,NJ,8734,S,Y,25000,1.4788542,1000,0,1500
11137,Dadong,Husain,M,848,206-8804,MARLTON,NJ,8053,M,Y,5000,1.4,0,2000,1500
11139,Kazutaki,Luff,M,601,382-4923,WAYSIDE,MS,38780,M,N,80000,5.0,0,12000,0
11140,Till,Hechler,F,843,104-5913,GRANITEVILLE,SC,29829,M,Y,25000,7.0,0,6600,3300
11144,Sanzheng,Stouraitis,F,947,345-8333,KALAMAZOO,MI,49004,M,Y,60000,3.9,0,6200,3100
11147,Gaetano,Ylonen,F,860,404-5806,GLASTONBURY,CT,6033,M,N,85000,5.0,0,24500,0
11148,YunLong,Weinberg,M,878,359-2065,CHADDS FORD,PA,19317,S,N,95000,3.07,0,0,0
11150,Jimmie,Carrigan,F,601,831-8473,CLEVELAND,MS,38732,S,N,65000,5.0,6000,0,0
11151,Nathaniel,Buzato,M,803,769-4421,COLUMBIA,SC,29209,M,N,95000,7.0,0,6600,0
11152,Tianqing,Kogge,M,252,283-3296,WAGRAM,NC,28396,M,Y,60000,6.9912586,0,6600,3300
11157,Gregor,Grun,M,937,253-2663,LAKE MILTON,OH,44429,S,Y,10000,0.8779744,1300,0,1300
11159,Sven,Moehrke,M,603,699-4710,GREENFIELD,NH,3047,M,N,30000,0.0,0,0,0
11160,Wenjun,Cromarty,M,609,438-5851,HAWTHORNE,NJ,7506,M,Y,5000,1.4,0,2000,1500
11163,Waeil,Sambasivam,F,912,210-3058,CEDAR SPRINGS,GA,39832,M,N,55000,6.0,0,5400,0
11165,Dallan,Theimer,F,860,219-3936,ASHFORD,CT,6278,S,Y,40000,5.0,12750,0,0
11166,Dhruba,Lothe,M,781,676-3198,SOMERSET,MA,2726,S,N,20000,5.3,3575,0,0
11168,Nan,Dickey,M,574,715-2539,HOBBS,IN,46047,M,Y,85000,3.4,0,2000,1000
11169,Perla,Hawkinson,M,908,902-6191,ELMWOOD PARK,NJ,7407,S,N,10000,1.4,1000,0,0
11171,Bohuslav,Flint,M,571,287-6749,MUSTOE,VA,24468,M,N,90000,5.75,0,1800,0
11172,Melanie,Kato,F,906,853-1170,FALMOUTH,MI,49632,S,Y,35000,3.9,3100,0,3100
11174,Tetsushi,Wohed,M,540,130-9176,NORFOLK,VA,23505,M,N,80000,5.75,0,1800,0
11175,Yildiray,Iverson,F,939,132-9606,TOA ALTA,PR,953,M,Y,80000,0.0,0,0,0
11176,Debajyoti,Rehfuss,F,804,418-2817,RICHMOND,VA,23224,M,Y,30000,5.75,0,1800,900
11177,Phu,Warschat,M,646,920-9143,SUMMITVILLE,NY,12781,S,N,85000,4.4460363,0,0,0
11178,Yufeng,Lauff,M,802,504-8560,GRANVILLE,VT,5747,M,Y,60000,4.1988535,0,6600,3300
11179,Takayuli,Raupp,F,802,353-1566,GRAFTON,VT,5146,M,N,50000,3.9998987,0,6600,0
11180,Oldrich,Benn,F,202,343-9259,WASHINGTON,DC,20059,M,Y,90000,9.0,0,2740,1370
11181,Gora,Wortmann,M,857,895-7915,PAXTON,MA,1612,S,N,40000,5.3,3575,0,0
11183,Roslyn,Kayser,F,973,846-1084,CAMDEN,NJ,8105,M,Y,65000,2.1096876,0,2000,1500
11186,Tilmann,Karuno,F,334,363-1154,ATHENS,AL,35612,S,N,30000,5.0,1500,0,0
11189,Ramadan,Canulette,F,202,337-4217,WASHINGTON,DC,20037,M,N,15000,5.625,0,2740,0
11193,Willett,Lynn,F,401,392-4136,CLAYVILLE,RI,2815,M,Y,95000,0.0,0,0,0
11195,Kati,Bratsberg,M,484,604-8443,OLD FORGE,PA,18518,S,N,5000,3.07,0,0,0
11196,Phong,Mitoma,F,251,401-6500,ROBERTSDALE,AL,36567,M,N,95000,5.0,0,3000,0
11200,Aron,Trogemann,F,787,235-3165,CATANO,PR,962,M,Y,90000,0.0,0,0,0
11203,Jaewoo,Nanayakkara,M,518,342-5214,ROCHESTER,NY,14616,M,N,95000,4.5039635,0,0,0
11204,Sebastiaan,Diskin,M,304,449-1574,CHARLESTON,WV,25313,M,Y,60000,6.5,0,4000,2000
11205,Yasukazu,Nassor,M,334,352-5190,RAMER,AL,36069,M,N,55000,5.0,0,3000,0
11207,Clovis,Montelius,M,205,521-5337,WEST GREENE,AL,35491,M,Y,100000,5.0,0,3000,300
11208,Naoki,Sirovich,F,978,485-3823,MILLVILLE,MA,1529,S,N,85000,5.3,3575,0,0
11210,Takeyuki,Cosby,M,908,727-8839,NEW BRUNSWICK,NJ,8989,M,Y,75000,2.267396,0,2000,1500
11214,Kitsana,Masini,F,603,236-2067,NEWTON JUNCTION,NH,3859,M,Y,20000,0.0,0,0,0
11217,Fracisco,Rusmann,F,351,948-1689,CHATHAM,MA,2633,S,N,45000,5.3,3575,0,0
11219,Funda,Tzafestas,F,201,430-8580,AVALON,NJ,8202,S,N,75000,2.267396,1000,0,0
11220,Annig,Biolsi,F,256,477-9184,PHIL CAMPBELL,AL,35581,M,N,65000,5.0,0,3000,0
11223,Wade,Hassan,M,207,182-9686,KITTERY POINT,ME,3905,S,N,80000,8.5,2850,0,0
11224,Youssef,Lelouche,M,947,317-6105,MC BAIN,MI,49657,S,N,15000,3.9,3100,0,0
11228,Gautum,Hashemian,F,731,590-3313,LEWISBURG,TN,37091,M,Y,95000,0.0,0,0,0
11229,Kosaburo,Koeller,M,304,899-1433,PAW PAW,WV,25434,S,Y,55000,6.1499996,2000,0,2000
11232,Emin,Vanherpe,F,571,655-2165,ROANOKE,VA,24045,M,Y,65000,5.75,0,1800,900
11233,Terresa,Steketee,M,770,750-2743,CRESCENT,GA,31304,M,Y,30000,6.0,0,5400,3000
11237,Sitvanit,Dingle,F,276,469-5711,VIRGINIA BEACH,VA,23466,S,N,75000,5.75,900,0,0
11238,Diane,Tatsumi,M,803,420-6313,NINETY SIX,SC,29666,S,N,15000,7.0,3300,0,0
11240,Sandhya,Kazakov,F,351,741-1383,HARVARD,MA,1451,M,Y,65000,5.3,0,7150,1000
11241,Kaushal,Wynblatt,M,412,855-3493,ALLENTOWN,PA,18106,S,N,95000,3.07,0,0,0
11243,Yasuichi,Pinkal,M,939,894-5063,CAGUAS,PR,727,S,Y,5000,0.0,0,0,0
11244,Marke,Fontan,F,502,111-1643,LOUISVILLE,KY,40243,S,N,60000,5.166667,20,0,0
11245,Berardina,Beeferman,F,339,638-9514,ATTLEBORO FALLS,MA,2763,M,Y,20000,5.3,0,7150,1000
11248,Nicky,Nose,M,561,812-7151,SALEM,FL,32356,M,N,60000,0.0,0,0,0
11251,Salam,Norwood,F,212,775-2771,CAMBRIDGE,NY,12816,S,Y,5000,4.0,0,0,1000
11254,Alon,Tang,F,301,735-4371,MIDLAND,MD,21542,S,Y,60000,4.75,2400,0,2400
11256,Wanda,Cangellaris,M,772,415-5325,PORT SAINT LUCIE,FL,34983,S,Y,90000,0.0,0,0,0
11257,Malte,Juste,M,207,453-1772,WEST BALDWIN,ME,4091,M,N,60000,8.5,0,5700,0
11258,Zosimo,Baucke,M,910,521-7151,CASAR,NC,28020,S,N,85000,7.515734,3300,0,0
11260,Athanassios,Perl,F,401,744-4067,EXETER,RI,2822,M,N,100000,0.0,0,0,0
11261,Yasusi,Copperman,M,603,571-7142,DURHAM,NH,3824,S,Y,55000,0.0,0,0,0
11264,Mayford,Hirschler,F,865,760-7157,KNOXVILLE,TN,37928,M,Y,45000,0.0,0,0,0
11265,Afzal,Bhuyan,F,203,583-9325,OXFORD,CT,6478,S,N,80000,5.0,12750,0,0
11267,Zurab,Broch,M,908,105-2118,NORTH BERGEN,NJ,7047,M,Y,95000,2.5828125,0,2000,1500
11268,Saumya,Bard,F,304,971-9982,AMMA,WV,25005,S,Y,50000,5.8,2000,0,2000
11270,Atanas,Kohlhase,M,859,464-2926,FREDONIA,KY,42411,S,Y,100000,6.0,20,0,20
11271,Dongwook,Bergevin,M,662,917-8431,PONTOTOC,MS,38863,M,N,55000,5.0,0,12000,0
11272,Joonhee,Noah,M,603,767-6748,LYME,NH,3768,S,Y,50000,0.0,0,0,0
11273,Koldo,Philippou,F,334,753-8838,CROSSVILLE,AL,35962,S,N,35000,5.0,1500,0,0
11278,Ladislas,Lukaszewicz,M,603,858-3371,FREEDOM,NH,3836,M,N,75000,0.0,0,0,0
11280,Fiorenza,Korjik,M,205,782-8669,MOBILE,AL,36690,S,Y,35000,5.0,1500,0,300
11281,Keiko,Rehof,F,219,600-3105,TIPPECANOE,IN,46570,M,Y,95000,3.4,0,2000,1000
11284,Refik,Baak,M,260,833-2566,NEW CASTLE,IN,47362,S,Y,35000,3.4,1000,0,1000
11285,Roch,Cassell,M,401,504-4167,WYOMING,RI,2898,M,N,30000,0.0,0,0,0
11286,Kalyan,Standish,F,678,925-6764,FORT BENNING,GA,31995,S,Y,55000,6.0,2700,0,3000
11289,Sahin,Wetprasit,M,610,488-3110,SALONA,PA,17767,M,N,60000,3.07,0,0,0
11290,Nicolaas,Vetland,F,865,894-1248,KNOXVILLE,TN,37915,S,N,10000,0.0,0,0,0
11291,Ratko,Kleinosky,F,567,708-4924,AKRON,OH,44396,M,N,50000,2.2057693,0,2600,0
11293,Xiaolei,Ravn,F,304,634-7455,APPLE GROVE,WV,25502,M,Y,15000,3.35,0,4000,2000
11295,Aria,Bollman,F,207,385-8416,THOMASTON,ME,4861,S,Y,90000,8.5,2850,0,2850
11296,Brigid,Krull,F,848,930-1147,SOMERSET,NJ,8873,S,N,35000,1.6365625,1000,0,0
11300,Mustafa,Gessel,M,207,488-9600,CONSTABLEVILLE,NY,13325,S,Y,40000,4.1853657,0,0,1000
11301,Xiao,Sekino,M,802,607-9216,NORTH CLARENDON,VT,5759,S,Y,75000,4.4972854,3300,0,3300
11302,Caroline,Malama,M,478,320-2854,COLUMBUS,GA,31999,S,Y,95000,6.0,2700,0,3000
11305,Shirley,Liedekerke,F,717,938-9195,PHILADELPHIA,PA,19142,M,Y,5000,3.07,0,0,0
11308,Ettore,Osmani,M,201,569-1395,WEST DEPTFORD,NJ,8096,S,Y,70000,2.1885417,1000,0,1500
11310,Grigory,Siprelle,M,207,963-2290,SOUTHWEST HARBOR,ME,4679,S,N,40000,8.5,2850,0,0
11313,Eilon,Weijland,M,334,445-4072,FRUITDALE,AL,36539,M,Y,75000,5.0,0,3000,300
11315,Ronaldo,Havelund,M,351,566-1909,HALIFAX,MA,2338,M,Y,60000,5.3,0,7150,1000
11317,Vasudha,Campr,M,939,519-8027,NARANJITO,PR,719,M,N,50000,0.0,0,0,0
11318,Xing,Engelmann,M,401,550-8453,KINGSTON,RI,2881,M,Y,90000,0.0,0,0,0
11319,Soumitra,Hossley,F,215,526-6597,HASTINGS,PA,16646,S,N,95000,3.07,0,0,0
11323,Shianyow,Kuivila,M,440,954-1908,BARBERTON,OH,44203,M,N,80000,3.2016153,0,2600,0
11324,Katarina,Bignone,F,302,358-8044,FREDERICA,DE,19946,S,N,65000,5.95,110,0,0
11325,Masaru,Streit,F,401,670-1798,BRADFORD,RI,2808,S,Y,40000,0.0,0,0,0
11327,Hubertus,Hatkanagalekar,M,706,638-5879,OAKWOOD,GA,30566,M,Y,30000,6.0,0,5400,3000
11328,Marcian,Grnarov,F,787,913-4097,SAN JUAN,PR,920,S,Y,50000,0.0,0,0,0
11331,Agnar,Zodik,F,804,212-5041,NELSON,VA,24580,M,Y,100000,5.75,0,1800,900
11332,Kabekode,Carothers,F,706,449-4849,HADDOCK,GA,31033,M,N,45000,6.0,0,5400,0
11333,Brad,Speek,F,774,459-4121,CHATHAM,MA,2633,S,Y,70000,5.3,3575,0,1000
11334,Yingfei,Daskalova,M,203,857-5483,HARTFORD,CT,6102,M,N,70000,5.0,0,24500,0
11337,Hanan,Birdsall,M,864,958-9775,COLUMBIA,SC,29230,S,N,60000,7.0,3300,0,0
11343,Rinie,Hanchek,M,267,223-9559,MONROETON,PA,18832,M,N,20000,3.07,0,0,0
11345,Kieran,Averboch,F,315,933-7810,NEW HYDE PARK,NY,11043,S,N,25000,4.0984755,0,0,0
11346,Jayantha,Menhardt,M,207,833-6480,NORWAY,ME,4268,M,Y,10000,4.5857663,0,5700,2850
11348,Miomir,Gunn,F,502,364-3622,WELCHS CREEK,KY,42287,M,Y,95000,6.0,0,40,20
11352,Kuniaki,Zastre,F,413,217-5670,BARRE,MA,1005,M,Y,65000,5.3,0,7150,1000
11353,Walt,Pelc,M,410,891-9169,SAVAGE,MD,20763,S,Y,90000,4.75,2400,0,2400
11357,Venkatavasu,Hackos,M,202,680-3754,WASHINGTON,DC,20570,S,Y,30000,9.0,1370,0,1370
11358,Morris,Tautenhahn,M,864,762-3677,FAIRFOREST,SC,29336,S,N,55000,7.0,3300,0,0
11359,Mihaly,Serna,M,865,148-1305,EIDSON,TN,37731,S,N,40000,0.0,0,0,0
11362,Thai,Eid,M,803,476-5752,CHARLESTON,SC,29412,M,Y,60000,7.0,0,6600,3300
11363,Jaroslav,Rodier,M,215,750-2993,PHILADELPHIA,PA,19142,M,N,50000,3.07,0,0,0
11364,Bienvenido,Christ,F,606,471-6021,LONDON,KY,40741,M,N,40000,4.0555553,0,40,0
11366,Shozo,Abeta,F,570,707-7883,BARTONSVILLE,PA,18321,M,N,35000,3.07,0,0,0
11368,Adrienne,Battaiola,M,937,508-8743,GOSHEN,OH,45122,S,N,60000,2.537718,1300,0,0
11375,Nobo,Sylla,M,229,635-4983,GRAYSON,GA,30017,S,N,5000,4.4,2700,0,0
11376,Odysseas,Redd,M,302,268-8891,WILMINGTON,DE,19885,M,N,15000,2.8818183,0,220,0
11378,Etsuji,Quinet,F,603,395-2800,RANDOLPH,NH,3593,M,Y,90000,0.0,0,0,0
11379,Nevzat,Klawonn,F,732,273-1246,SOUTH SEAVILLE,NJ,8246,S,N,55000,1.9519792,1000,0,0
11380,Shianyow,Benantar,M,765,140-8818,FORT WAYNE,IN,46807,S,N,30000,3.4,1000,0,0
11382,Aino,Ambroszkiewicz,M,302,754-7396,TOWNSEND,DE,19734,M,N,5000,2.2,0,220,0
11383,Ehab,Inenaga,M,339,713-3209,HOLLISTON,MA,1746,S,Y,40000,5.3,3575,0,1000
11385,Xinxin,Staveren,F,413,440-6025,NORTH PEMBROKE,MA,2358,M,Y,100000,5.3,0,7150,1000
11386,Suneel,Banachowski,F,754,238-4005,PORT SAINT LUCIE,FL,34983,M,Y,95000,0.0,0,0,0
11393,Susheel,Kinter,F,724,472-5201,NORTH WALES,PA,19455,M,Y,15000,3.07,0,0,0
11394,Sampath,Pittarelli,F,864,454-1266,LONG CREEK,SC,29658,M,Y,20000,7.0,0,6600,3300
11397,Van,Lambe,F,304,146-4722,BAKER,WV,26801,S,Y,95000,6.5,2000,0,2000
11398,Kazutaki,Voiskunskii,M,401,713-5207,RUMFORD,RI,2916,M,N,80000,0.0,0,0,0
11400,Boubakeur,Acketa,M,270,955-6218,LOUISVILLE,KY,40269,M,Y,35000,3.7777777,0,40,20
11401,Rafik,Arimoto,F,914,620-5374,FEURA BUSH,NY,12067,M,N,100000,4.5329266,0,0,0
11402,Fenia,Gurbaxani,M,757,726-6916,CHERITON,VA,23316,S,N,15000,5.214286,900,0,0
11403,Egidio,Kruskal,M,757,476-4081,ISLE OF WIGHT,VA,23397,S,N,45000,5.75,900,0,0
11405,Arun,Guardalben,F,864,470-7781,NORTH CHARLESTON,SC,29418,M,N,75000,7.0,0,6600,0
11406,Uwe,Tambouris,M,606,549-5063,NORTH MIDDLETOWN,KY,40357,S,N,100000,6.0,20,0,0
11407,Visit,Lovett,M,917,155-9758,PETERSBURG,NY,12138,S,N,40000,4.1853657,0,0,0
11412,Rostam,Rhyne,F,914,843-6323,BROOKLYN,NY,11206,M,N,70000,4.359146,0,0,0
11416,Ragnuthan,Ramsey,F,843,176-5470,NEW ELLENTON,SC,29809,S,Y,65000,7.0,3300,0,3300
11417,Esko,Vinck,M,864,467-8491,TRAVELERS REST,SC,29690,M,Y,20000,7.0,0,6600,3300
11419,Norbert,Betourne,F,814,354-9490,KOPPEL,PA,16136,M,Y,5000,3.07,0,0,0
11421,Nabil,Kleinman,M,304,161-6539,CHARLESTON,WV,25314,S,N,85000,6.5,2000,0,0
11423,Adrianos,Hanabata,M,301,422-5273,COMPTON,MD,20627,S,N,10000,4.75,2400,0,0
11424,Gajendra,Spinelli,F,339,300-5920,BURLINGTON,MA,1803,M,Y,55000,5.3,0,7150,1000
11426,Pradip,Broos,M,586,479-5890,ALMONT,MI,48003,S,Y,55000,3.9,3100,0,3100
11428,Muckai,Kleftouris,F,301,193-4407,AVENUE,MD,20609,M,Y,80000,4.75,0,4800,2400
11430,Sangman,Schriesheim,F,207,111-7491,BENEDICTA,ME,4733,S,N,20000,8.5,2850,0,0
