tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
32303,Sukyoung,Zoller,M,870,903-5623,NEWARK,RA,72562,M,Y,100000,7.0,0,40,20
32304,Omer,Coluccini,F,907,154-6634,TRAPPER CREEK,AK,99683,S,N,95000,0.0,0,0,0
32305,KayLiang,Lichtner,M,772,203-6450,ALTAMONTE SPRINGS,FL,32701,S,Y,01000,0.0,0,0,0
32306,Achlleas,Will,F,308,990-5068,COLUMBUS,NE,68601,S,N,5000,3.0217428,103,0,0
32307,Laxmikant,Kobler,M,307,651-6763,EMBLEM,WY,82422,M,Y,30000,0.0,,0,0
32308,Klichiro,Kogge,M,252,692-4551,WINSTON SALEM,NC,27116,M,N,50000,6.7814684,0,6600,0
32309,Fazli,Mugridge,F,920,681-4665,VAN DYNE,WI,54979,S,N,55000,5.4020367,700,0,0
32310,Alak,Wijesekera,M,631,476-4846,NEW YRK,NY,10055,M,Y,95000,4.5039635,0,0,1000
32311,Manica,Konyala,M,308,241-5697,LINCOLN,NE,68527,vM,N,90000,6.84,0,206,0
32312,Reetinder,Tetongnon,F,208,965-5905,SODA SPRINGS,ID,83276,M,,10000,4.109693,0,6600,0
32313,Moti,Schwartzbauer,F,208,768-9474,STANLEY,ID,83278,S,N,80000,7.8,3300,0,0
32314,Joa,Pruthi,M,507,168-6148,WOOD LAKE,MN,56297,S,N,100000,7.85,3300,0,0
32315,Koldo,Boy,F,812,475-9161,HARTSVILLE,IN,47244,S,N,30000,3.4,1000,0,0
32316,Rockford,Oerlemans,F,858,989-2629,BURLINGAME,CA,94010,M,Y,70000,9.3,0,174,272
32317,Zoubida,Remedios,F,229,158-2205,ATLANTA,GA,30377,S,Y,15000,6.0,2700,0,3000
32318,Tuval,Begiun,M,304,975-1333,FANROCK,WV,24834,S,N,55000,6.1499996,2000,0,0
32319,Poorani,Clearwater,M,623,874-6476,SAN TAN ALLEY,AZ,85140,M,Y,20000,3.0249999,0,4200,2300
32320,Tejwansh,Yntema,M,878,496-7138,HARMONY,PA,16037,M,N,5000,3.07,0,0,0
32321,Yingxu,Legeard,F,541,406-9348,KENO,OR,97627,S,Y,70000,9.0,159,0,159
32322,Jayanata,Delatizky,F,970,888-9912,LAKE CITY,CO,81235,M,Y,80000,4.63,0,0,0
32323,Jungydun,Raschid,M,360,742-1463,CHELAN FALLS,WA,98817,M,Y,65000,0.0,0,0,0
32324,Trudi,Ogielski,F,706,108-1718,COVINGTON,A,30015,M,Y,45000,6.0,0,5400,3000
32325,Khedija,Boers,F,775,194-4917,LAS VEGAS,NV,89113,S,Y,65000,0.0,***,0,0
32326,Amani,Dicks,M,503,497-2802,JUNTURA,OR,97911,M,N,10000,9.0,0,318,0
32327,Matthieu,Snoeyink,M,636,917-7068,WESTBORO,MO,64498,M,Y,35000,6.0,0,4200,1200
32328,Venu,Kasriel,F,980,760-5905,DOVER,NC,28526,M,Y,90000,7.6206293,0,6600,3300
32329,Kourosh,Rantge,F,240,946-4830,COLLEGE PARK,MD,20741,M,Y,20000,4.75,0,4800,2400
32330,Magdalena,Eppinger,M,763,749-4019,CASS LAKE,MN,56633,M,Y,80000,7.85,0,6600,3300
32331,Djoerd,Scherbyna,F,803,374-7177,WARE SHOALS,SC,29692,S,Y,95000,7.0,3300,0,3300
32332,Chongjiang,Stiefeling,M,828,623-9056,OAK RIDGE,NC,27310,S,Y,15000,6.0472026,3300,0,3300
32333,Giopi,McCaskill,F,307,505-1434,CHEYENNE,WY,82001,S,Y,10000,0.0,0,0,0
32334,Igal,Radi,M,401,260-5621,JAMESTOWN,RI,2835,S,N,85000,0.0,0,0,i0
32335,Rade,Giese,M,201,500-3029,MIDDLETOWN,J,7748,S,N,85000,2.4251041,1000,0,0
32336,Claudine,Boshuizen,M,501,797-2564,GRAVETTE,AR,72736,M,N,60000,7.0,0,40,0
32337,Preda,Kindlund,F,406,559-2749,TURNER,MT,59542,S,N,40000,6.9,1900,0,0
32338,Abdalla,Alberti,M,701,436-7557,NEKOMA,ND,58355,M,N,20000,2.1,0,6600,0
32339,Taoufik,Canet,M,207,868-4974,OLAMON,ME,4467,S,Y,50000,8.5,2850,0,2850
32340,Lyman,Atarashi,F,859,340-2624,TOMPKINSVILLE,KY,42167,S,Y,5000,2.1111112,20,0,20
32341,Klara,Shackel,F,870,889-9326,KENSETT,RA,72082,M,N,85000,7.0,0,40,0
32342,Qingsheng,Murdoch,M,231,912-7124,GREENBUSH,MI,48738,S,N,35000,3.9,3100,0,0
32343,Junichiro,Ishisone,F,843,468-7206,GALIVANTS FERRY,SC,29544,M,N,100000,7.0,0,6600,f0
32344,Vilas,Klerer,M,301,382-9233,BRANDYWINE,MD,20613,M,Y,85000,4.75,j0,4800,2400
32345,Vaughan,Wolford,F,769,878-9584,PASS CHRISTIAN,MS,39571,S,N,80000,5.0,6000,0,0
32346,Effy,Relihan,M,478,580-8535,GAINESVILLE,GA,30501,S,Y,65000,6.0,2700,0,3000
32347,Bela,Etzion,M,985,374-3013,HAMMOND,A,70401,M,N,100000,6.0,0,9000,0
32348,Hongbing,Widjojo,F,443,268-3331,GAITHERSBURG,MD,20878,S,Y,20000,4.75,2400,0,2400
32349,Rhan,Liberman,M,206,189-1328,WASHOUGAL,WA,98671,S,N,30000,0.0,0,0,0
32350,Vanathi,Staggers,M,586,366-6014,FRANKENMUTH,MI,48787,S,Y,70000,3.9,3100,0,3100
32351,Rokia,Beal,F,252,967-1263,CHINA GROVE,NC,28023,S,jN,15000,6.0472026,3300,0,0
32352,Kazumitsu,Solchenbach,F,971,449-5514,ASTORIA,OR,97103,S,***,40000***,9.0,159,0,0
32353,Jiabin,Gohara,F,201,879-1082,HELMETTA,NeJ,8828,S,Y,85000,2.4251041,1000,0,1500
32354,Nhora,Katragadda,F,860,326-3783,WEATOGUE,CT,6089,S,Y,5000,3.0,12750,0,0
32355,Cung,Kriebel,M,270,283-2909,HISEVILLE,KY,42152,S,Y,25000,3.2222223,20,0,20
32356,Kenta,Cheiney,M,605,616-3044,GRENVILLE,SD,57239,S,N,85000,0.0,0,0,0
32357,Guohong,Devos,M,479,443-4800,PINE BLUFF,AdR,71613,S,Y,95000,7.0,20,0,20
32358,Havard,Hoogerwoord,M,518,976-3886,ROTTERDAM JUNCTION,NY,12150,M,Y,70000,4.359146,0,0,1000
32359,Marco,Parker,M,208,165-2626,CRAIGMONT,ID,83523,S,Y,20000,6.948391,3300,0,3300
32360,Houston,Karsner,mF,401,510-9518,PROVIDENCE,RI,2904,M,N,50000,0.0,0,0,
32361,Pinar,Igata,F,318,634-6921,JOYCE,LA,71440,M,Y,40000,6.0,0,9000,1000
32362,Boban,Brooke,F,406,371-2457,LIVINGSTON,MT,59047,M,N,95000,6.9,0,3800,0
32363,Ric,Tausch,M,304,447-8728,SINKS GROVE,WV,24976,M,Y,5000,3.0,0,4000,2000
32364,Eelco,Benedek,M,770,599-2634,TENNGA,GA,30751,M,Y,30000,6.0,0,5400,3000
32365,Rosella,Tummala,F,701,300-6569,ZAHL,ND,58856,M,N,40000,2.2194002,0,6600,0
32366,Zary,Karthikeyan,M,701,957-7285,REEDER,ND,58649,M,Y,70000,2.5671675,0,6600,3300
32367,Icel,Bruekers,F,909,871-8398,NORTH HOLLYWOOD,CA,91602,M,N,85000,9.3,0,174,0
32368,Richmond,Iijima,F,330,912-6822,CUYAHOGA FALLS,OH,44221,M,N,65000,2.7036924,m0,2600,0
32369,Zito,Mournier,M,848,166-3019,TOWNSHIP OF WASHINGTON,NJ,7676,S,N,85000,2.4251041,1000,0,0
32370,Avideh,Corvi,***,573,764-9899,HILLSBORO,MO,6k3050,M,N,75000,6.0,0,4200,0
32371,Yadran,Goerigk,F,260,802-4980,TERRE HAUTE,IN,47812,S,Y,80000,3.4,1000,0,1000
32372,Tuomo,Shrira,M,563,887-1639,GREELEY,IA,52050,S,Y,80000,8.98,40,0,40
32373,Kihong,White,M,802,775-7004,BEEBE PLAIN,VT,5823,M,Y,15000,3.6,0,6600,3300
32374,Pete,Rosis,M,207,928-4811,MAPLETON,ME,4757,S,Y,75000,8.5,285e0,0,2850
32375,Silvie,Pietra,F,864,249-2244,EASLEY,SC,29640,M,Y,70000,7.0,,6600,3300
32376,Boudewijn,Guttag,F,208,675-2984,SHOUP,ID,83469,nM,N,30000,7.8,0,6600,0
32377,Gerard,Vellino,M,864,921-6749,GREER,SC,29650,M,Y,40000,7.0,0,x6600,3300
32378,Rosella,Mungall,F,636,394-9154,ARCADIA,MO,63621,M,Y,25000,6.0,0,4200,1200
32379,Isi,Lakhani,M,240,750-6857,COLORA,MD,21917,S,Y,75000,4.75,2400,0,2400
32380,Xiaofei,Collatz,M,573,854-7123,ANNISTON,MO,63820,S,Y,60000,6.0,2100,0,1200
32381,Aivar,Mallgren,M,307,535-7616,BURLINGTON,WY,82411,M,Y,85000,0.0,0,0,0
32382,Pietro,Ramsak,M,225,258-7740,SULPHUR,LA,70664,S,Y,70000,6.0,4500,0,1000
32383,Colm,Chinin,M,260,928-6155,LA CROSSE,IN,46348,M,N,35000,3.4,0,2000,0
32384,Muruganandan,Todesco,M,240,667-7796,ROCKVILLE,MD,20851,S,Y,5000,4.75,2400,0,2400
32385,Pepijn,Raan,M,810,847-5514,NEW ERA,MI,49446,M,N,95000,3.9,0,6200,0
32386,Dexter,Mussehl,M,605,874-3942,SIOUX FALLS,SD,57197,S,N,15000,0.0,0,0,0
32387,Elham,Shallof,M,505,777-2069,LAS CRUCES,NM,88011,M,N,1j5000,4.957143,0,6600,0
32388,Shigeichi,Stadnera,M,724,359-7880,CLAIRTON,PA,15025,***,N,40000,3.07,0,0,0
32389,Chiemi,Villamor,M,956,256-9821,ALTO,TX,75925,S,Y,95000,0.0,0,0,0
32390,Nahla,Fegeas,F,769,931-9996,MEADVILLE,MS,39653,M,Y,35000,5.0,,12000,1500
32391,Okuhiko,Grandois,M,701,968-5817,MAIDA,ND,58255,M,Y,10000,2.1,0,6600,3300
32392,Tzusheng,Gheorghiu,F,419,114-2729,HURON,OH,44839,S,Y,30000,1.5418718,1300,0,1300
32393,Nissim,Brolio,M,567,652-7997,NEW LEBANON,OH,45345,S,N,85000,3.36759,1300,0,0
32394,Mansur,Pottosin,F,706,582-9732,WARRENTON,GA,30828,M,N,35000,6.0,0,5400,0
32395,Friedemann,Stiver,F,216,503-9670,GREEN,OH,44232,M,Y,55000,2.3717437,0,2600,1300
32396,Misha,Matrone,M,307,906-5323,MOUNTAIN VIEW,WY,82939,M,Y,80000,0.0,***,0,0
32397,Kwun,O'Donoghue,F,808,820-1625,KAPOLEI,HI,96709,S,N,10000,2.8421054,1040,0,0
32398,Nadene,Beim,F,603,491-3136,MOULTONBOROUGH,NH,3254,M,Y,20000,0.0,f0,***,0
32399,Neophytos,Spork,F,202,9911-671,WASHINGTON,CD,20289,M,N,45000,9.0,0,240,0
32400,Maynard,Maderna,,432,742-5891,WILLS POINT,TX,75169,M,N,20000,0.0,0,0,0
32401,Pro,Strauss,M,281,768-2914,BIGFOOT,TX,78005,S,Y,90000,0.0,0,0,0
32402,Wilmer,Loevenich,F,864,601-3259,MAYESVILLE,SC,29104,S,N,95000,7.0,3300,0,
32403,Loe,Castan,M,864,130-8187,PINEWOOD,SC,29125,M,Y,65000,7.0,0,6600,3300
32404,Yavm,Weerasinghe,M,631,335-4920,EAST SPRINGFIELD,NY,13333,M,N,100000,4.5329266,0,0,0
32405,Newton,Lupu,F,712,783-9535,CENTERVILLE,IA,52544,M,Y,95000,8.98,0,80,40
32406,Yongjian,Matzat,F,505,808-5583,ALBUQUERQUE,NM,87194,S,N,70000,5.3,3300,0,0
32407,Younghwan,Akella,F,206,705-8880,WASHOUGAL,WA,98671,S,Y,45000,0.0,0,0,0
32408,Cary,Dinstein,F,202,554-7546,WASHINGTON,CD,20500,M,N,80000,9.0,0,2740,0
32409,Zbigniew,Sokolin,M,208,673-4035,LACLEDE,ID,83841,S,Y,15000,5.529042,3300,0,3300
32410,Dharmavani,Horiguchi,M,402,952-9654,VENANGO,NE,69168,M,N,40000,6.84,0,206,0
32411,Liv,Tiberghien,F,757,260-5182,FAIRFAX,VA,22036,M,Y,45000,5.75,0,1800,900
32412,Mountaz,Yamartino,M,256,585-2182,GADSDEN,AL,35904,M,N,95000,5.0,0,3000,0
32413,Lhouari,Deemter,M,406,379-5404,BILLINSG,MT,59117,M,Y,15000,6.9,0,3800,1900
32414,Sudipto,Hedayat,M,304,230-7518,CHARLESTON,WV,25314,M,Y,35000,4.75,0,4000,2000
32415,Jordan,Margarian,M,802,772-8339,NORTH CONCORD,VT,5858,M,N,90000,4.7957172,0,6600,0
32416,Masayasu,Bachenko,F,505,789-5402,VADITO,NM,87579,M,N,75000,5.3,0,6600,0
32417,Immo,Poigne,M,228,760-1155,HARPERVILLE,MS,39080,M,Y,5000,3.0,0,12000,1500
32418,Jichiang,Luckhradt,F,605,242-9271,MOUNT VERNON,SD,57363,M,Y,95000,0.0,0,0,0
32419,Nozomu,Hapanyengwi,M,636,649-5875,EL DORADO SPRINGS,MO,64744,S,N,65000,6.0,2100,0,0
32420,Suleyman,Cottman,M,785,709-8743,HAVENSVILLE,KS,66432,S,Y,45000,6.45,2250,0,2250
32421,Ajit,Challenger,M,202,326-2970,WASHINGTON,CD,20262,S,Y,35000,.0,1370,0,1370
32422,Xianlong,Schrufer,F,843,439-7402,MOUNTAIN REST,SC,29664,M,Y,25000,7.0,0,6600,3300
32423,Aju,Daughtrey,M,636,450-6166,CEDAR HILL,MO,63016,M,N,50000,6.0,0,4200,0
32424,Hansjorg,Cun,M,971,860-5201,LAFAYETTE,OR,97127,S,Y,25000,9.0,159,0,159
32425,Radia,Swan,F,678,560-8049,ROME,GA,30165,S,Y,95000,6.0,2700,0,3000
32426,Eben,Chouraqui,F,40h2,329-2837,HOLBROOK,NE,68948,S,N,85000,6.84,103,0,0
32427,Snehasis,Simplot,M,706,646-9205,ROSSVILLE,GA,30741,M,N,100000,6.0,0,5400,0
32428,Yukiko,Schellhorn,M,904,655-1957,DAYTONA BEACH,FL,32122,M,N,60000,0.0,0,0,0
32429,Radhia,Chung,F,202,405-6342,WASHINGTON,CD,20002,M,N,25000,7.875,0,740,0
32430,Franis,Doering,M,630,146-1885,HOYLETON,IL,62803,S,Y,70000,3.0,2000,0,2000
32431,Zhimming,Tari,M,907,414-3579,MEYERS CHUCK,KA,99903,M,Y,65000,0.0,0,0,0
32432,Sudha,Spinrad,F,304,130-1979,MCMECHEN,WV,26040,S,N,65000,6.5,2000,0,***
32433,Marit,Statz,M,304,666-8079,HERNDON,WV,24726,S,N,95000,6.5,2000,0,0
32434,Zahira,Cordy,F,828,350-8372,ASHEVILLE,NC,28804,M,N,75000,7.305944,0,6600,
32435,Darcy,Braunschweig,F,971,583-7483,TOLEDO,OR,97391,M,N,55000,9.0,0,318,0
32436,Udo,Osteen,M,859,252-5796,DEMA,KY,41859,S,Y,25000,3.2222223,20,0,20
32437,Aditi,Lemarechal,F,402,951-9616,FAIRFIELD,NE,68938,S,Y,65000,6.84,103,0,103
32438,Cis,Gulik,M,208,366-9611,CONDA,ID,83230,M,N,55000,7.8,0,6600,0
32439,Shervin,Brasileiro,F,256,190-5356,MOBILE,AL,36641,M,N,95000,5.0,0,3000,0
32440,Jerre,Lester,F,205,771-8601,TROY,AL,36081,M,Y,40000,5.0,0,3000,300
32441,Rajib,Hackl,F,352,808-4896,PANAMA CITY,FL,32402,S,Y,15000,0.0,0,0,0
32442,Krishnamurthy,Nabil,F,785,421-8149,LINDSBORG,KS,67456,M,N,45000,6.45,0,4500,0
32443,DeWLitt,Kriplani,M,614,406-9837,TOLEDO,OH,43699,M,N,25000,1.3758974,0,2600,0
32444,Giampiero,Lawry,F,202,441-2470,WASHINGTON,DeC,20078,M,Y,25000,7.875,0,270,1370
32445,Kalyan,Braccini,F,330,471-6886,HAMDEN,OH,45634,S,Y,85000,3.36759,1300,0,1300
32446,Stelios,Wyckof,F,302,171-2248,WILMINGTON,DE,19884,M,Y,40000,4.586364,0,20,110
32447,Zuotao,Pelc,M,505,501-5820,DIXON,NM,87527,S,Y,100000,5.3,3300,0,3300
32448,Chaitali,Lung,M,573,260-8281,MALTA BEND,MO,65339,S,N,60000,6.0,2100,0,0
32449,Huajun,Lauchli,F,208,104-8508,AMERICAN FALLS,ID,83211,M,Y,75000,7.8,0,6600,3300
32450,Rae,Ring,F,503,628-2942,GRANTS PASS,OR,97528,S,N,45000,9.0,159,0,0
32451,Nazife,Muelnre,M,716,729-2924,CLYDE,NY,14433,S,N,60000,4.3012195,0,0,0
32452,Tiashin,Karunanithi,M,860,222-3322,WASHINGTON DEPOT,CT,6794,M,Y,50000,5.0,0,24500,0
32453,Cheong,Repeko,F,907,771-3438,KOYUK,K,99753,M,N,75000,0.0,0,0,0
32454,Arno,Farrens,fF,586,845-8576,HUDSON,MI,42947,S,N,30000,3.9,3100,0,0
32455,Raghuram,Machesky,M,508,474-2631,MILTON,MA,2186,M,N,30000,5.3,0,7150,
32456,Kinson,Kinsley,M,207,142-2701,PATTEN,ME,4765,S,N,35000,8.5,2850,0,0
32457,Tero,Viola,M,330,320-7889,ELYRIA,OH,44035,M,N,25000,1.3758974,,2600,0
32458,Gadi,Beetem,M,308,822-7953,WAYNE,NE,68787,S,Y,90000,6.84,103,0,103
32459,Cathryne,McGovern,F,479,931-3328,WILBURN,R,72179,M,N,25000,6.16338,0,40,0
32460,Kazutaka,Cau,F,912,800-5302,WOODLAND,GA,31836,S,Y,85000,.0,2700,0,3000
32461,Jurn,Luon,F,913,225-9712,PARADISE,KS,67658,M,N,100000,6.45,0,4500,0
32462,Shoham,Luks,M,541,268-8047,LAKE OSWEGO,OR,97034,S,N,90000,9.0,159,0,0
32463,Eckart,Wegerle,M,939,731-5018,VEGA ALTA,PR,692,S,Y,65000,0.0,0,0,0
32464,Farnam,Mitzlaff,F,360,228-4614,VANCOUVER,WA,98682,S,Y,45000,0.0,0,0,0
32465,Shanda,Meitner,M,630,646-5509,SAINT PETER,IL,62880,S,N,35000,3.0,2000,0,0
32466,Kengo,Futatsugi,F,973,469-1429,NEWARK,NJ,7108,M,N,15000,1.4,0,2000,0
32467,Weixiong,Beth,M,919,626-627,WILMINGTON,NC,28402,S,Y,5000,6.0472026,3300,0,3300
32468,Blagoja,Okasaki,M,203,179-3995,NORWALK,CT,6853,M,N,100000,5.0,0,24500,0
32469,Justin,Seipel,M,917,262-2648,WURTSBORO,NY,12790,S,Y,10000,4.011585,0,0,1000
32470,Hiroko,Gentili,F,406,187-7936,EMIGRANT,MT,59027,M,N,90000,6.9,0,3800,0
32471,Aspassia,Puzin,,802,752-7246,THETFORD CENTER,VT,5075,M,Y,15000,3.6,0,6600,3300
32472,Magy,Seiferas,M,912,889-2559,MACON,GA,31210,S,Y,90000,6.0,2700,0,3000
32473,Eishiro,Sylvan,M,302,969-4923,LEWES,DE,19958,M,N,50000,5.268182,0,20,0
32474,Santonu,Carrera,M,870,600-7984,TILLAR,AbR,71670,M,Y,15000,3.773037,0,40,20
32475,Manilal,Heiken,M,859,295-8044,LOUISIVLLE,KY,40225,S,***,15000,2.6666667,20,0,0
32476,Hayato,Lovato,F,860,953-9307,SEYMOUR,CT,6483,S,N,40000,5.0,12750,0,0
32477,Kokichi,Raebel,M,618,996-3111,ELKVILLE,IL,62932,S,Y,60000,3.0,2000,0,2000
32478,Syozo,Bestgen,M,260,315-5040,INDIANAPOLIS,IN,46230,M,Y,75000,3.4,0,2000,1000
32479,Vencenzo,Terpou,M,240,460-1890,GAITHERSBURG,D,20899,S,Y,100000,4.75,2400,0,2400
32480,Yoshimichi,Pelc,F,551,116-7049,HILLSDALE,NJ,7642,S,Y,10000,1.4,1000,0,1500
32481,Parameswaran,Reus,M,267,507-6335,DARLINGTON,PA,16115,S,Y,95000,3.07,0,0,0
32482,Shervin,Goto,F,802,674-4346,MONTPELIER,VT,5604,,N,25000,3.6,0,6600,0
32483,Martins,Duwairi,M,931,339-9689,CELINA,TN,38551,S,Y,80000,0.0,0,0,0
32484,Gerri,Minemura,M,508,984-9464,WARWICK,MA,1378,S,Y,15000,5.3,3575,0,1000
32485,Hongsheng,Sagert,M,334,572-9311,MOBILE,AgL,36625,S,N,5000,5.0,1500,0,0
32486,Horatiu,Khajenoori,F,308,481-8986,FARWELL,NE,68838,M,N,55000,6.84,0,206,0
32487,Merrill,Piricka,M,307,824-3486,DUBOIS,WY,82513,S,N,85000,0.0,0,0,0
32488,Kellogg,Middelburg,F,520,664-8646,HIGLEY,AZ,85236,S,Y,75000,3.8775,2100,0,2300
32489,Mary,Neidhardt,F,808,149-5784,HILO,HI,96721,M,N,35000,7.3486843,0,2080,0
32490,Limsson,Renear,F,401,865-9730,WEST KINGSTON,RI,2892,S,N,50000,0.0,0,0,
32491,Yagil,Humborstad,M,401,521-8639,PROVIDENCE,RI,2905,M,N,40000,0.0,0,0,***
32492,Rafal,Fuhrman,M,520,412-6100,PHOENIX,AZ,85072,M,N,10000,2.87,0,4200,0
32493,Kazuhiro,Simutis,F,860,853-3550,HARTFORD,CT,6103,M,Y,10000,empty,0,24500***,0
32494,Quinn,Heyers,F,302,191-4074,WILMINGTON,DE,19897,M,Y,65000,5.95,0,22d0,110
32495,Kristin,Letelier,F,605,309-2435,SELBY,SD,57472,S,Y,65000,0.0,0,0,0
32496,Marias,Mackaness,M,731,528-7148,CROSSVILLE,TN,38558,S,Y,95000,0.0,0,0,0
32497,Rajib,Ilgun,F,701,538-3490,SAINT MICHAEL,ND,58370,S,N,50000,2.3353226,3300,0,0
32498,Nara,Onizuka,F,907,646-7521,CHEFORNAK,AK,99561,S,Y,100000,0.0,0,0,0
32499,Devindra,Mawatari,F,304,666-8100,JENKINJONES,WV,24848,S,N,45000,5.45,2000,0,0
32500,Chitta,Shrader,F,225,327-6738,OTIS,LA,71466,S,Y,40000,6.0,4500,0,1000
32501,Edda,Albuquerque,M,623,533-2245,TUCSON,AZ,85704,M,N,35000,3.2575,0,4200,0
32502,Sofie,Castan,M,810,293-4250,EDMORE,MI,48829,M,Y,5000,3.9,0,6200,3100
32503,Itsuko,Maassen,F,252,587-3187,CASAR,NC,28020,S,Y,60000,6.9912586,3300,0,3300
32504,Kanti,Hatsagi,M,071,168-4815,MINNEWAUKAN,ND,58351,S,Y,65000,2.5092063,3300,0,3300
32505,Rutger,Bihari,F,775,391-2718,CARSON CITY,NV,89706,S,N,85000,0.0,0,0,0
32506,Lijing,Handschuh,M,703,408-1879,DINWIDDIE,VA,23841,M,Y,55000,5.75,0,1800,900
32507,Jarrellann,Tash,F,601,396-7649,SHERMAN,MS,38869,S,N,90000,5.0,6000,0,0
32508,Lashon,Sartori,M,205,167-3067,COLUMBIANA,LA,35051,S,Y,25000,5.0,1500,0,00
32509,Karell,Yuval,F,320,981-6501,READS LANDING,MN,55968,S,Y,30000,5.8564034,3300,0,3300
32510,Xiaocheng,Fecht,M,571,872-8291,SURRY,VA,23883,S,N,35000,5.75,900,0,0
32511,Abdelhak,D'Hont,F,505,1882953,RADIUM SPRINGS,NM,88054,S,N,65000,5.3,3300,0,0
32512,Karoline,Daskalakois,M,980,351-5734,COUNCIL,NC,28434,M,Y,85000,7.515734,0,6600,3300
32513,Jun,Schrott,M,605,261-6583,CHAMBERLAIN,SD,57325,M,N,95000,0.0,0,0,0
32514,Dushyanth,Dhodhi,F,801,914-7503,FILLMORE,UT,84631,M,N,50000,7.0,0,4950,0
32515,Saila,Schurmann,F,248,330-3205,MORAN,MI,49760,M,N,20000,3.9,0,6200,0
32516,Rafik,Ramras,F,802,190-7358,DERBY,VT,5829,M,N,40000,3.800944,0,6600,0
32517,June,Belz,M,603,877-7291,ROLLINSFODR,NH,3869,M,N,80000,0.0,,0,0
32518,Toyofumi,Setiz,F,304,184-9271,TIOmGA,WV,26691,M,N,25000,4.05,0,4000,0
32519,Lieng,Lampen,M,202,371-7489,WASHINGTON,DtC,20500,M,Y,5000,4.5,0,2704,1370
32520,Toine,Schwederski,M,701,909-1220,MONTPELIEeR,ND,58472,S,Y,85000,2.7410512,3300,0,3300
32521,Wataru,Rivenburgh,M,803,486-3750,LAMAR,SC,29069,M,Y,95000,7.0,0,6600,3300
32522,Jaturon,Reedy,F,970,100-7150,LA VETA,CO,81055,S,N,50000,4.63,0,0,0
32523,Wladslaw,Dichev,F,618,468-9431,DOVER,IL,61323,S,Y,80000,3.0,2000,0,2000
32524,Rabin,Groendijk,M,401,523-3939,COVENTRY,RI,2816,M,Y,55000,0.0,0,0,0
32525,Lazaros,Klusik,M,901,719-6563,MEMPHIS,TN,38177,S,N,35000,0.0,0,0,0
32526,Uta,Munro,M,563,343-1138,TEMPLETON,IA,51463,M,Y,30000,4.795432,0,80,40
32527,Rimon,Sakomoto,F,915,299-3590,ELYSIAN FIELDS,TX,75642,S,N,35000,0.0,0,0,0
32528,Nicolas,Heijgst,F,480,192-6001,PRESCOTT,AZ,86301,M,N,85000,4.0325,0,4200,0
32529,Jarek,Nori,F,202,746-8862,WASHINGTON,DcC,20576,M,Y,40000,9.0,0,2740,1370
32530,Hanoch,Ratnakar,F,848,943-8731,MOONACHIE,NJ,7074,S,Y,30000,1.5577083,1000,0,1500
32531,Carisa,Hainaut,M,316,880-9214,NESS CITY,KS,67560,S,N,30000,6.45,2250,0,0
32532,Dongki,Kadhim,M,224,61-6026,BELLE RIVE,IL,62810,S,Y,20000,3.0,2000,q0,2000
32533,Timbur,Kantorowitz,M,307,595-6695,MIDWEST,WY,82643,S,Y,25000,0.0,0,0,0
32534,Tomohiko,Fanty,M,512,557-1844,EL PASO,TX,88575,M,Y,90000,0.0,0,0,0
32535,Oukseh,Chattopadhyay,F,256,942-7260,TROY,AL,36082,M,Y,10000,5.0,0,3000,300
32536,Namick,Taaklo,M,970,614-1438,DEVER,OC,80249,S,Y,60000,4.63,0,0,0
32537,Keok,Smallbone,F,302,863-6399,NEWARK,DE,19712,***,N,20000,3.z2227273,110,0,0
32538,Hannes,Fernald,M,845,918-6322,JASPER,NY,14855,M,N,80000,4.4170732,0,0,0
32539,Luddy,Gilchrist,M,307,721-4317,SHOSHONI,WY,82649,M,N,60000,0.0,0,0,0
32540,Tzilla,Bernfeld,M,773,585-2886,SHUMWAY,IL,62461,S,N,60000,3.0,2000,0,0
32541,Noburu,Munro,M,509,762-4824,BREWSTER,WA,98812,M,Y,45000,0.0,0,0,0
32542,Bastiaan,Kutylowski,F,985,206-5519,NEW ORLEANS,LA,70115,S,Y,35000,6.0,4500,0,1000
32543,Kepa,Breuleux,M,205,606-8922,ETHELSVILLE,AL,35461,M,Y,50000,5.0,0,3000,300
32544,Wuxu,Waheed,F,308,342-9249,COZAD,NE,69130,S,Y,40000,6.84,103,0,103
32545,Wendie,Ohhara,M,202,152-2927,WASHINGTON,CD,20463,M,Y,15000,5.625,0,2740,1370
32546,Sati,Bruno,F,570,256-6591,DANIELSVILLE,AP,18038,S,N,70000,3.07,0,0,0
32547,Cheong,Goldsworthy,F,425,617-5633,CURLEW,WA,99118,S,Y,40000,0.0,0,0,0
32548,Christine,Barnholdt,F,860,992-7394,SEYMOUR,CT,6483,M,Y,90000,.0,0,4500,0
32549,Nasr,Wohed,M,207,324-7525,FRYEBURG,ME,4037,M,N,60000,8.5,,5700,0
32550,Kunitoshi,Hsiang,M,505,963-4340,ALBUQUERQUE,NM,87199,S,Y,20000,5.3,3300,0,3300
32551,Boleslaw,Kunieda,M,423,833-5136,OCOEE,TN,37361,S,***,75000,0.0,0,0,0
32552,Yoshiaki,Daelemans,F,414,687-2866,MILWAUKEE,WI,53228,M,N,80000,5.836415,0,1400,0
