fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
Blake,Noik,M,270,818-2171,WILLIAMSBURG,KY,40769,S,N,15000,2.6666667,20,0,0
Brennan,Ravishankar,F,443,987-4568,RIVA,MD,21140,S,N,50000,4.75,2400,0,0
Toshiyuki,Poggio,F,228,307-3404,DALEVILLE,MS,39326,M,Y,35000,5.0,0,12000,1500
Kyungwol,Brazile,F,919,485-8472,KITTY HAWK,NC,27949,S,Y,75000,7.305944,3300,0,3300
Wenhong,Peir,M,302,718-2395,LAUREL,DmE,19956,S,Y,45000,4.9272730000000005,110,0,110
Jinhwan,Siprelle,M,787,377-8598,PONCE,PR,731,S,N,70000,0.0,0,0,0
Matthai,Gyorkos,M,240,195-2524,ANNAPOLIS,MD,21402,M,Y,50000,4.75,0,4800,2400
Oscal,Vignes,M,603,122-6182,RYE,NH,3870,S,Y,65000,0.0,0,0,0
Sieu,Drabenstott,F,540,665-8360,FREDERICKSBURG,VA,22402,S,Y,70000,5.75,900,0,900
Ilaria,Avritzer,M,802,725-2624,EAST THETFORD,VT,5043,M,N,55000,4.099376,0,6600,
Laila,Schapire,M,404,114-1161,BUFORD,GA,30515,S,Y,65000,6.0,2700,0,3000
Neophytos,Moscato,F,803,895-1951,MC COLL,SC,29570,M,Y,85000,7.0,0,6600,3300
Amel,Miene,M,615,931-9632,NOLENSVILLE,TN,37135,S,N,35000,0.0,0,0,0
Ekawit,Morton,M,678,786-4766,AUGUSTA,GA,30914,M,Y,55000,6.0,0,5400,3000
Margo,McKinlay,M,734,130-1227,BAY CITY,MI,48707,M,Y,95000,3.9,0,6200,3100
Ilana,Kreutzer,M,810,284-4136,SAGINAW,MI,48605,M,Y,90000,3.9,0,6200,3100
Holland,Rick,M,440,908-7837,OLD FORT,OH,44861,M,N,40000,1.8738205,0,2600,0
Guoliang,Radi,F,617,839-1393,BARNSTABLE,MA,2630,M,N,45000,5.3,0,7150,0
Karim,Leibs,M,302,769-9909,NASSAU,DE,19969,M,Y,75000,5.95,0,220,110
Jieming,Stojanovski,F,304,858-4553,BRANCHLAND,WV,25506,M,N,100000,6.5,0,4000,0
Weipeng,Valmari,M,941,116-4443,LONGWOOD,FL,32752,M,N,85000,0.0,0,0,0
Georg,Demri,F,609,390-2294,BUTTZVILLE,NJ,7829,M,Y,85000,2.4251041,0,,1500
Gui,Hettesheimer,F,706,188-6357,PULASKI,GA,30451,S,N,35000,6.0,2700,0,0
Jordan,Doh,M,240,713-8716,SUNDERLAND,MD,20689,S,N,30000,4.75,2400,0,0
Hirokazu,Schwertel,M,207,925-1907,TOPSFIELD,ME,4490,S,Y,65000,8.5,2850,0,2850
Pimitivo,Qaraeen,F,304,900-7354,MOUNT LOOKOUT,WV,26678,S,N,90000,6.5,2000,0,0
Nuel,Vogler,F,201,184-8250,WEST MILFORD,NJ,7480,M,N,45000,1.7942707999999998,0,2000,0
Daniela,Rouat,F,662,247-8207,UTICA,MS,39175,S,Y,65000,5.0,6000,0,1500
Venkateswarlu,Hoderlein,M,607,712-2531,PYRITES,NY,13677,M,Y,100000,4.5329266,0,0,1000
Alvy,Cherief,M,864,730-3758,HOLLYWOOD,SC,29449,M,N,40000,7.0,0,6600,0
Tetsushi,McQuire,M,207,907-7233,KINGMAN,ME,4451,S,N,25000,8.5,2850,0,
Anja,Dolins,F,810,413-1880,PERRY,MI,48872,M,Y,85000,3.9,0,6200,3100
Anastasia,Orgass,M,407,634-1492,BRADENTON,FL,34202,M,Y,90000,0.0,0,0,0
LiWu,Vandervoorde,F,787,426-5243,GUAYNABO,PR,970,M,N,25000,0.0,0,0,0
Radha,Nedela,M,301,141-4649,WYE MILLS,MD,21679,S,Y,95000,4.75,2400,0,2400
Assaf,Aagedal,M,770,795-6668,JENKINSBURG,GA,30234,M,N,25000,6.0,0,5400,0
Bommadevara,Cosmadopoulos,F,802,118-5088,PEACHAM,VT,5862,S,N,85000,4.69624,3300,0,0
Wilma,Karczmarczuk,F,205,595-8355,BIRMINGHAM,AL,35244,M,Y,95000,5.0,0,3000,300
Wiebke,Lucas,F,240,257-6139,HILLSBORO,MD,21641,S,N,80000,4.75,2400,0,0
Joonhee,Brandsma,M,703,959-3850,WHITE POST,VA,22663,S,Y,80000,5.75,900,0,900
Harm,Diefendorff,M,803,685-4894,GREENVILLE,SC,29608,M,N,45000,7.0,0,6600,0
Jiyu,Bruscoli,F,202,241-8823,WASHINGTON,DC,20504,M,Y,100000,9.0,0,2740,1370
Huifen,Christianson,M,937,118-1549,ADENA,OH,43901,S,N,55000,2.3717437,1300,0,0
Hagi,Lavrac,M,330,400-2934,VENEDOCIA,OH,45894,M,Y,25000,1.3758974,0,2600,1300
Mohsin,Duparc,F,256,962-9404,EMELLE,AL,35459,S,N,15000,5.0,1500,0,0
Renate,Babaguchi,F,251,492-1038,BELLE MINA,AL,35615,M,Y,10000,5.0,0,3000,300
Bede,Lahner,F,812,413-2142,FORT WAYNE,IN,46866,M,N,5000,3.4,0,2000,0
Mongi,Abrantes,M,301,840-3184,BOZMAN,MD,21612,S,Y,90000,4.75,2400,0,2400
Talia,Ghahramani,F,203,951-5368,STEVENSON,CT,6491,M,N,70000,5.0,0,24500,0
Yvette,Mehrmann,M,978,935-5105,ELMWOOD,MA,2337,S,Y,100000,5.3,3575,0,000
Spyridon,Jingmin,F,787,304-6651,ARECIBO,PR,613,M,N,100000,0.0,0,0,0
Pavel,Pragasky,F,401,531-7856,CRANSTON,RI,2910,S,Y,70000,0.0,0,0,0
Dianxiang,Roizen,F,931,167-2752,JOHNSON CITY,TN,37615,M,Y,65000,0.0,0,0,0
Adib,Nitta,M,508,953-5288,ONSET,MA,2558,M,N,100000,5.3,0,7150,0
Arjun,Bridges,M,334,202-3592,HUNTSVILLE,AL,35813,M,Y,80000,5.0,0,3000,300
Libero,Ushiama,M,313,408-1904,WHITE LAKE,MI,48383,M,N,45000,3.9,0,6200,0
Tetra,Parnas,M,334,158-2756,HARTSELLE,AL,35640,S,N,25000,5.0,1500,0,0
Marcelino,Macias,F,228,310-3791,CENTREVILLE,MS,39631,M,N,100000,5.0,0,12000,0
Gavriela,Griwodz,F,908,749-2678,MANASQUAN,NJ,8736,M,Y,90000,2.5039582,0,2000,1500
Vlatka,Nierstrasz,M,570,396-5416,TROY,PA,16947,S,N,45000,3.07,0,0,0
Jess,Kamkar,F,401,521-8620,PROVIDENCE,RI,2903,M,Y,35000,0.0,0,0,0
Kishor,Hobbs,F,862,515-1956,BELLMAWR,NJ,8099,S,N,25000,1.4788542,1000,f0,0
Serenella,Brookman,F,256,251-7797,WADLEY,AL,36276,M,N,55000,5.0,0,3000,0
Michinori,Bak,M,207,648-2794,ORONO,ME,4473,S,N,25000,8.5,2850,0,0
Shashin,Calvo,M,864,947-6401,SALUDA,SC,29138,M,N,90000,7.0,0,6600,0
Wilko,Pinchuk,M,810,541-9289,NORTH ADAMS,MI,49262,S,N,25000,3.9,3100,0,0
Troels,Homond,M,863,254-3076,DELRAY BEACH,FL,33444,M,Y,75000,0.0,0,0,0
Montgomery,Houtekamer,M,401,749-6221,CAROLINA,RI,2812,M,N,25000,0.0,0,0,0
Kacem,Lincoln,M,814,555-7528,WARREN,PA,16366,S,N,50000,3.07,0,0,0
Chiara,Hubbers,M,814,400-6726,RICHLANDTOWN,PA,18955,M,Y,25000,3.07,0,0,0
Gregory,Messabih,M,843,763-1425,FLORENCE,SC,29504,M,N,50000,7.0,0,6600,0
Joanthan,Gerace,F,774,441-6153,OAKHAM,MA,1068,M,Y,20000,5.3,0,7150,1000
Boijdar,Peyre,F,228,857-7882,SONTAG,,39665,S,N,75000,5.0,6000,0,0
Eszter,Viele,M,202,160-7490,WASHINGTON,DC,20245,S,Y,95000,9.0,1370,0,1370
Manoranjan,Weener,F,603,107-9827,GUILD,NH,3754,M,Y,20000,0.0,0,0,0
Sissel,Cherfaoui,F,304,302-8837,HUNTINGTON,WV,25719,M,Y,40000,5.1000004,0,4000,2000
Pedro,Hariharan,M,251,387-1552,HOLLINS,AL,35082,S,Y,90000,5.0,1500,0,300
Pierrette,Chute,M,502,693-1480,FOREST HILLS,KY,41527,S,Y,45000,4.3333330000000005,20,0,20
Ryosuke,Kurbel,F,939,118-3430,PONCE,PR,730,S,Y,15000,0.0,0,0,0
Ophir,Taubman,M,207,811-2649,FREEPORT,ME,4032,S,Y,5000,2.2135036,2850,0,2850
Mikey,Lieflander,F,347,732-8069,SMALLWOOD,NY,12778,S,Y,10000,4.011585,0,0,1000
Jianchen,Braberman,F,717,164-8598,BAKERSTOWN,PA,15007,M,Y,50000,3.07,0,0,0
Yaron,Midelfart,M,202,695-3895,WASHINGTON,DC,20572,S,Y,80000,9.0,1370,0,1370
Hongchi,Tedrick,F,802,976-6400,SOUTH WOODSTOCK,VT,5071,S,N,15000,3.6,3300,0,0
Veda,Donald,F,865,226-3447,MEMPHIS,TN,38126,M,N,45000,0.0,0,0,0
Pum,Syme,F,734,949-2868,DETROIT,MI,48204,M,N,35000,3.9,0,6200,0
Demetri,Cyne,F,321,958-6986,MIAMI,FL,33247,S,N,80000,0.0,0,0,0
Onn,Bartschi,M,706,284-5215,BLYTHE,GA,30805,S,N,15000,6.0,2700,0,0
Matti,Lafouge,M,804,682-6438,VICTORIA,VA,23974,M,N,60000,5.75,0,1800,0
Huican,Milberg,F,843,775-6266,ELGIN,SC,29045,S,N,80000,7.0,3300,0,0
Benedetto,Mohrherr,M,302,663-8385,TOWNSEND,,19734,M,Y,85000,5.95,0,,110
Jihie,Suomi,M,336,551-5430,RALEIGH,NC,27626,S,Y,5000,6.0,3300,0,3300
Takuji,Bromley,M,802,873-5733,EAST RYEGATE,VT,5042,S,N,35000,3.7014668,3300,0,0
Jainendra,Pavlovsky,F,803,574-5970,CONWAY,SC,29526,S,Y,75000,7.0,3300,,3300
Jiarong,Neuwirth,M,646,939-2249,WEST SHOKAN,NY,12494,M,N,90000,4.475,0,0,0
Francesco,Sydow,F,614,702-2651,FREMONT,OH,43420,S,N,95000,3.6995387,1300,0,0
Lurdes,Lundelius,M,401,825-5720,CLAYVILLE,RI,2815,S,Y,5000,0.0,0,0,0
Zhimin,Szymczak,M,401,276-2493,CLAYVILLE,RI,2815,M,Y,10000,0.0,0,0,0
Shreeram,Zwicker,M,301,888-7643,BOWIE,MD,20721,M,N,10000,4.75,0,4800,0
Yijun,Sufrin,M,302,205-3984,OVER,gDE,19903,S,Y,65000,5.95,110,0,110
Meikel,Benaloh,F,786,557-3784,PALATKA,FL,32177,S,N,80000,0.0,0,0,0
Toshimori,Verloop,F,863,131-8311,ORLANDO,FL,32807,M,N,70000,0.0,0,0,0
Jawahar,Bus,F,803,633-1688,HILDA,SC,29813,M,N,80000,7.0,0,6600,0
Emilia,Lesueur,F,302,259-8509,WILMINGTON,DE,19807,S,Y,85000,5.95,110,0,110
Huanxu,Dowden,F,202,788-5929,WASHINGTON,DC,20520,M,Y,40000,9.0,0,2740,1370
Vaclav,Chweh,M,401,615-7712,HOPE VALLEY,RI,2832,M,N,80000,0.0,0,0,0
Marcella,Stary,M,606,362-3425,TRAM,KY,41663,M,N,50000,4.611111,0,40,0
Rainer,Sawant,F,228,503-6992,GATTMAN,MS,38844,M,Y,55000,5.0,0,12000,1500
Ytha,Renous,F,407,438-2784,CROSS CITY,FL,32628,M,N,15000,0.0,0,0,0
Atsuo,Noot,F,502,875-1504,COVINGTON,KY,41019,S,N,15000,2.6666667,20,0,0
Wiebren,Niemeier,M,786,937-1146,GAINESVILLE,FL,32605,M,N,100000,0.0,0,0,0
Dechang,Derry,F,443,523-5108,GIBSON ISLAND,MD,21056,S,N,85000,4.75,2400,0,0
Loretta,Cusworth,F,401,405-7157,OAKLAND,RI,2858,S,N,30000,0.0,0,0,0
Javam,Shioya,M,502,312-9874,WANETA,KY,40488,M,Y,45000,4.3333330000000005,0,40,0
Les,Plumb,F,802,132-3263,WATERBURY CENTER,VT,5677,S,N,50000,3.9998987,3300,0,0
Rodion,Ermakov,M,219,839-4245,TERRE HAUTE,IN,47803,M,N,80000,3.4,0,2000,0
Igal,Fosse,M,978,407-5778,ROSLINDALE,MA,2131,M,N,55000,5.3,0,7150,0
Mingshien,Lascarides,F,201,457-1093,EAST ORANGE,NJ,7019,S,N,5000,1.4,1000,0,0
Esti,Nori,F,401,755-8652,SMITHFIELD,RI,2917,M,N,55000,0.0,0,0,0
Meliu,Janardhan,M,203,360-7960,WALLINGFORD,CT,6495,S,N,60000,5.0,12750,0,0
Zhiliang,Benaroch,F,603,464-9338,HENNIKER,NH,3242,M,Y,10000,0.0,0,0,0
Tsunetoshi,Ohmori,M,240,313-3539,ASHTON,MD,20861,S,Y,20000,4.75,2400,0,2400
Lynn,Matthew,F,423,648-7358,TELLICO PLIANS,TN,37385,M,N,15000,0.0,0,0,0
Vincenzo,Cremonini,F,843,232-3638,PAWLEYS ISLAND,SC,29585,M,Y,10000,5.752432,0,6600,3300
Motoyasu,Devgan,F,939,638-9521,ARECIBO,PR,614,M,N,60000,0.0,0,0,0
Noriyuki,Manchala,M,802,606-2834,SAINT JOHNSBURY,VT,5819,S,N,20000,3.6,3300,0,0
Lotte,Pinon,F,248,739-1869,LEXINGTON,MI,48450,S,Y,20000,3.9,3100,0,3100
Marcian,Bebjak,F,336,636-2799,CHARLOTTE,NC,28242,S,Y,35000,6.466783,3300,0,3300
Pekka,Cogolludo,M,757,113-6401,ARLINGTON,VA,22210,S,Y,20000,5.75,900,0,900
Roderick,Gumb,F,614,569-9211,AKRON,OH,44313,S,Y,65000,2.7036924,1300,0,1300
Katsuni,Loubersac,M,334,649-3192,CREOLA,AL,36525,M,N,35000,5.0,0,3000,0
Haiseung,Schusler,F,770,571-6928,LILBURN,GA,30047,S,Y,95000,6.0,2700,0,3000
Rasiah,Deter,M,704,476-1053,ALLIANCE,NC,28509,S,Y,55000,6.8863635,3300,0,3300
Geoffry,Blokdijk,F,302,805-4934,MAGNOLIA,DE,19962,M,Y,75000,5.95,0,220,110
Kamil,Skronn,M,781,253-6672,BROCKTON,MA,2302,M,N,60000,5.3,0,7150,0
Vasileios,Pleser,F,704,782-4880,ERNUL,NC,28527,S,Y,10000,6.0,3300,0,3300
Fung,Maxemchuk,F,606,208-7766,GAPVILLE,KY,41433,M,Y,35000,3.7777777,0,40,20
Henrik,Ogielski,F,404,538-2242,ADAIRSVILLE,GA,30103,S,N,25000,6.0,2700,0,0
Hantak,Przybyski,F,203,362-6778,WOLCOTT,CT,6716,M,N,35000,5.0,,24500,0
Akihiko,Bannelier,M,910,191-6229,COUNCIL,NC,28434,S,Y,40000,6.571678,3300,0,3300
Fang,Melkman,F,401,736-1985,GREENVILLE,RI,2828,S,N,20000,0.0,0,0,0
Rolando,Bridges,F,334,933-8068,CLAYTON,AL,36016,S,N,85000,5.0,1500,0,0
Rabah,Rifaut,M,229,497-1360,MOLENA,GA,30258,S,N,30000,6.0,2700,0,0
Gerbert,Lichtenecker,M,939,584-6045,JUANA DIAZ,PR,795,M,N,75000,0.0,0,0,0
Dipen,Druffel,F,770,642-9508,ATLANTA,GA,30315,M,Y,70000,6.0,0,5400,3000
Pil,Halkin,M,917,844-8188,NEW YORK,NY,10271,M,Y,40000,4.1853657,0,0,1000
Huihuang,Sekaran,M,781,613-7938,MENDON,MA,1756,M,N,60000,5.3,0,7150,0
Enoch,Dhagat,F,540,766-6823,WEST AUGUSTA,VA,24485,M,Y,35000,5.75,0,1800,900
Asiri,Vandenbroeck,M,502,665-3615,STANLEY,KY,42375,S,N,90000,6.0,20,0,0
Brendon,Hedayat,F,567,657-1659,MASSILLON,OH,44647,M,N,40000,1.8738205,0,2600,0
Aiman,Gaborit,M,828,298-7340,POLKTON,NC,28135,S,Y,25000,6.2569930000000005,3300,0,3300
Athanasios,Matteucci,M,207,862-8952,BAR HARBOR,ME,4609,M,N,15000,6.9580293000000015,0,5700,0
Avishai,Czech,F,410,780-6337,REISTERSTOWN,MD,21136,M,Y,65000,4.75,0,4800,2400
Piet,Huffman,F,615,536-7246,LA VERGNE,TN,37089,S,N,25000,0.0,0,0,0
Geng,Gutbrod,M,585,803-6079,ROCHESTER,NY,14649,M,N,70000,4.359146,0,0,0
Guillaume,Anjur,F,757,448-8939,WOODVILLE,VA,22749,S,N,10000,3.875,900,0,0
Keehang,Champagne,F,586,860-4175,EDENVILLE,MI,48620,M,N,95000,3.9,0,6200,0
Junas,Tetzlaff,M,601,804-3004,BELDEN,MS,38826,M,Y,100000,5.0,0,12000,1500
Roji,O''Cinneide,M,251,753-9091,BIRMINGHAM,AL,35238,S,Y,95000,5.0,1500,0,300
Myke,Schauser,F,202,743-5651,WASHINGTON,DC,20006,S,N,100000,9.0,1370,0,0
Angela,Huckenbeck,M,860,748-1875,ROXBURY,CT,6783,S,Y,25000,5.0,12750,0,0
Selwyn,Kryukova,M,270,273-1745,PLUMMERS LANDING,KY,41081,S,N,65000,5.4444447,20,0,0
Aarni,Toman,M,423,611-4434,CROSS PLAINS,TN,37049,S,Y,45000,0.0,0,0,0
Gianpaolo,Rivenburgh,M,706,481-2082,COLUMBUS,GA,31914,S,Y,25000,6.0,2700,0,3000
Sampath,Narasayya,F,910,964-2090,CHARLOTTE,NC,28204,M,N,80000,7.410839,0,6600,0
Kali,Bodla,M,315,208-4404,HARRIMAN,NY,10926,M,Y,65000,4.330183,0,0,1000
Kesavan,Roddick,M,207,700-6934,NORTH TURNER,ME,4266,M,Y,65000,8.5,0,5700,2850
Taghi,Barnhill,F,901,585-6648,SPRING CREEK,TN,38378,S,N,40000,0.0,0,0,0
Chatschik,Crivelli,F,769,331-6829,BROOKSVILLE,MS,39739,M,Y,80000,5.0,0,12000,1500
Eugen,Schroeppel,F,228,734-5635,DELTA CITY,MS,39061,S,N,30000,5.0,6000,0,0
Yung,Romoli,M,802,168-3092,CONCORD,VT,5824,S,Y,75000,4.497285400000001,3300,0,3300
Hidehito,Shimazaki,M,502,148-6118,PLEASUREVILLE,KY,40057,S,Y,60000,5.166667,20,0,20
Nuel,Lafont,F,440,895-4947,CLEVELAND,OH,44144,M,N,95000,3.6995387,0,2600,0
Peternela,Schroff,F,334,241-9595,MONTGOMERY,AL,36111,M,Y,20000,5.0,0,3000,300
Irvin,Khadilkar,F,248,888-2219,GRAND RAPIDS,MI,49515,S,Y,75000,3.9,3100,0,3100
Kaoru,Kuhnemann,M,939,221-6054,JAYUYA,PR,664,M,Y,90000,0.0,0,0,0
Nagesh,Tryon,M,304,653-6974,ALUM CREEK,WV,25003,S,N,80000,6.5,2000,0,0
Errol,Murtha,M,302,883-2355,FETON,yDE,19943,S,N,90000,5.95,110,0,0
Ziqiang,Culpepper,M,301,670-1185,BETHESDA,MD,20889,S,N,75000,4.75,2400,0,0
Hanxiong,Gooday,M,419,270-8972,DENNISON,OH,44621,M,Y,55000,2.3717437,0,2600,1300
Cao,Caloud,F,906,918-3760,HARTFORD,MI,49057,M,Y,30000,3.9,0,6200,3100
Dongdong,Colnaric,F,864,241-3326,WALLACE,SC,29596,M,N,25000,7.0,0,6600,0
Dongsu,Berczuk,F,585,508-4331,CLYDE,NY,14433,M,Y,50000,4.243293,0,0,1000
Nestoras,Jacquot,F,419,862-7836,JEWELL,OH,43530,M,N,20000,1.2099231,0,2600,0
Philippos,Leitjen,M,202,979-9165,WASHINGTON,DC,20303,S,N,70000,9.0,1370,0,0
Yakichi,Bhuyan,F,302,721-3292,MILTON,cDE,19968,S,N,40000,4.586364,110,0,0
Kumkum,Wegenkittl,F,603,914-4599,CONCORD,NH,3302,S,Y,85000,0.0,0,0,0
Nels,Fokkink,F,304,567-9327,WEBSTER SPRINGS,WV,26288,S,Y,45000,5.45,2000,0,2000
Ingar,Parkin,M,304,909-4822,DRYFORK,WV,26263,M,Y,35000,4.75,0,4000,2000
Jaffa,Gorlatch,M,228,174-2604,BILOXI,MS,39532,M,Y,75000,5.0,,12000,1500
Vivek,Paradis,F,603,818-8956,SUNAPEE,NH,3782,S,N,60000,0.0,0,0,0
Gerti,Pendleton,F,412,929-3364,BEECH CREEK,PA,16822,M,N,15000,3.07,0,0,0
Sandrine,Tomokiyo,F,931,237-3559,CASTALIAN SPRINGS,TN,37031,M,Y,65000,0.0,0,0,0
Ahmed,Wickline,M,814,534-9859,NEW BERLIN,PA,17855,M,N,45000,3.07,0,0,0
Haibin,Chmielinska,M,440,494-9476,CARDINGTON,OH,43315,S,N,75000,3.0356412,1300,0,0
Xiulin,Messing,F,931,373-5315,WARTBURG,TN,37887,M,N,15000,0.0,0,0,0
Gediminas,Collings,F,603,336-8907,,NH,3302,M,Y,90000,0.0,0,0,0
Alassane,Kubicar,F,586,477-8327,CLARE,MI,48617,M,N,25000,3.9,0,6200,0
Joonhee,Kapp,,401,981-5329,FORESTDALE,RI,2824,M,Y,85000,0.0,0,0,0
Jinkun,Krablin,M,302,680-8488,REHOBOTH BEACH,DE,19971,M,N,55000,5.609091,0,220,0
Yvo,Zemerly,F,410,114-2579,DISTRICT HEIGHTS,MD,20747,M,Y,20000,4.75,0,4800,2400
Joaquin,Simovich,M,276,935-3030,CHESTERFIELD,VA,23838,M,Y,95000,5.75,,1800,900
Seongbae,Razum,F,219,699-7753,JONESBORO,IN,46938,M,N,85000,3.4,0,2000,0
Hae,Murty,M,774,644-7678,BEDFORD,MA,1730,S,N,40000,5.3,3575,0,0
Sivarama,Creasy,M,315,881-6316,ENDICOTT,NY,13763,M,Y,50000,4.243293,0,0,1000
Irah,McDermott,F,803,783-1093,GREENVILLE,SC,29607,M,Y,80000,7.0,0,6600,3300
Fumiyuki,Llado,M,603,596-6180,SOUTH ACWORTH,NH,3607,M,Y,25000,0.0,0,0,0
Jackson,Jedlinsky,M,207,480-2473,DENMARK,ME,4022,S,Y,65000,8.5,2850,0,2850
Katharine,Stolovitch,,270,274-7480,BEREA,KY,40403,M,Y,5000,2.1111112000000003,0,40,20
Nectaria,Cacciabue,F,973,481-2650,EDISON,NJ,8818,M,N,35000,1.6365625,0,2000,0
Roslyn,Balfanz,F,401,652-1159,WARWICK,RI,2889,S,Y,70000,0.0,0,0,0
Berry,Arguello,F,757,830-9008,SCHLYE,VA,23154,M,N,65000,5.75,0,1800,0
Rasikan,Kabuo,M,302,769-6096,CAMDEN WYOMING,ED,19934,S,Y,10000,2.540909,110,0,110
Ron,Pelc,M,248,629-4060,BRONSON,MI,49028,S,Y,25000,3.9,3100,0,3100
Mathias,Iwanski,M,440,931-9730,DAYTON,OH,45405,S,Y,60000,2.537718,1300,0,1300
Hayden,Nerbonne,F,734,220-5154,COMSTOCK,MI,49041,S,Y,95000,3.9,3100,0,3100
Megan,Chimia,F,601,185-8352,GAUTIER,MS,39553,S,N,80000,5.0,,0,0
Randy,Gursoy,M,567,274-9150,BRUNSWICK,OH,44212,S,Y,95000,3.6995387,1300,0,1300
Michel,Pillow,F,781,593-5812,MARSHFIELD,MA,2050,M,Y,35000,5.3,0,7150,1000
Vassilka,Neukirchner,F,770,773-9735,TAYLORSVILLE,GA,30178,M,Y,50000,6.0,0,5400,3000
Doan,Blu,F,334,212-2049,LOCUST FORK,AL,35097,M,N,40000,5.0,0,3000,0
Wifried,Preas,M,518,574-9704,WEST POINT,NY,10996,S,N,65000,4.330183,0,0,0
Abelardo,Merli,F,878,567-2798,COGAN STATION,PA,17728,S,N,40000,3.07,0,0,0
Neelam,Hasselbring,M,205,707-6824,PEROTE,AL,36061,S,N,50000,5.0,1500,0,0
Nomi,Salvesen,F,434,233-7122,WEEMS,VA,22576,M,Y,30000,5.75,0,1800,900
Petter,MacLean,F,843,482-4632,JOHNSONVILLE,SC,29555,M,N,10000,5.752432,0,6600,0
Poornachandra,Hintermaier,,571,281-5951,ARLINGTON,VA,22214,S,Y,95000,5.75,900,0,900
Grammati,Port,F,212,746-4806,FRANKLIN,NY,13775,S,N,35000,4.1564026,***,0,0
Javam,Cakic,M,419,393-7430,BOLIVAR,OH,44612,S,Y,10000,0.8779744,1300,0,1300***
Matteo,Haarhoff,F,603,565-1030,DOER,NH,3821,S,N,40000,0.0,0,0,0
Jayang,Beyers,M,864,865-1759,GREENVILLE,,29614,M,Y,45000,7.0,0,6600,3300
Giansalvatore,Lotkin,,484,942-8653,EBERVALE,PA,18223,M,N,60000,3.07,0,0,0
April,Charoenkitkarn,F,864,902-9428,CLEMSON,SC,29631,M,N,50000,7.0,0,6600,0
Songjie,Kroener,M,234,262-8805,CINCINNATI,OH,45235,S,Y,45000,2.039795,1300,0,1300
Huaqing,Trivett,F,860,816-9271,BRIDGEPORT,CT,6608,S,Y,35000,5.0,12750,0,0
Kwangkeun,Dabija,M,769,127-1318,BILOXI,MS,39530,M,N,25000,5.0,0,1k2000,0
Chander,Birjandi,,410,207-2704,FULTON,MD,20759,M,Y,35000,4.75,0,4800,2400
Hidetosi,Bressan,F,571,650-7896,MERRIFIELD,VA,22119,M,Y,85000,5.75,0,1800,900
Vlad,Newstead,F,401,358-2495,PROVIDENCE,RI,2909,S,Y,15000,0.0,0,0,0
Moss,Steckler,M,859,313-4717,PINE RIDGE,KY,41360,S,N,10000,2.3888888,20,0,0
Zoltan,Shermer,M,304,469-6627,RALEIGH,WV,25911,M,Y,70000,6.5,0,4000,2000
Bhu,Yuguchi,M,910,111-3040,ASHEVILLE,NC,28801,M,Y,15000,6.0472025999999985,0,6600,3300
Jianzhong,Merseguer,M,574,176-7590,CHURUBUSCO,IN,46723,S,N,70000,3.4,1000,0,0
Shunji,Demner,F,304,877-2123,ALUM CREEK,WV,25003,M,N,25000,4.05,0,4000,0
Yaoqing,Kuivila,M,947,615-4961,OTTER LAKE,MI,48464,M,Y,30000,3.9,0,6200,3100
Breck,Kniesel,M,229,889-9369,MELDRIM,GA,31318,M,N,65000,6.0,0,5400,0
Zimin,Stuckle,M,769,422-8066,STEENS,MS,39766,M,N,5000,3.0,0,12000,0
Soong,Backstrom,M,260,289-8332,CARMEL,IN,46033,M,N,20000,3.4,0,2000,0
Aparna,Beretta,M,352,695-5203,RIVERVIEW,FL,33579,M,N,85000,0.0,0,0,0
Anupam,Ziavras,F,732,624-5375,BROWNS MILLS,NJ,8015,S,N,20000,1.4,1000,0,0
Samuli,Bloedorn,M,240,779-2919,WITTMAN,MD,21676,S,N,5000,4.75,2400,0,0
Rosaria,Lieflander,M,317,367-8432,DEMOTTE,IN,46310,S,N,60000,3.4,1000,0,0
Shouhuai,Blumberg,M,203,660-4659,WAUREGAN,CT,6387,S,N,65000,5.0,12750,0,0
Nachimuthu,Schwartzbauer,F,603,377-4674,CHICHESTER,NH,3258,M,N,75000,0.0,0,0,0
Zuoquan,Zwarico,,352,608-4523,SAINT AUGUSTINE,FL,32086,M,Y,40000,0.0,0,0,0
Takuro,Dubernard,F,205,549-2579,MATHEWS,AL,36052,M,Y,15000,5.0,0,3000,300
Jed,Legget,M,614,145-7446,MC COMB,OH,45858,M,N,55000,2.3717437,0,2600,0
Shlomit,Adi,F,304,968-6477,SHEPHERDSTOWN,WV,25443,S,N,40000,5.1000004,2000,0,0
Panagiota,Besselaar,M,276,913-5630,PORTSMOUTH,VA,23701,M,N,45000,5.75,0,1800,0
Reme,Zahar,M,843,664-8338,WALLACE,SC,29596,M,Y,10000,5.752432,0,6600,3300
Nga,Winograd,F,207,833-4851,BAILEY ISLAND,ME,4003,M,N,45000,8.5,0,5700,0
Kikuo,Kiyama,F,603,859-7867,STINSON LAKE,NH,3274,M,N,90000,0.0,0,0,0
Avinash,Ramaiah,M,931,658-9673,MEMPHIS,TN,38194,M,Y,80000,0.0,0,0,0
Nat,Boujemaa,F,812,693-4870,FORT WAYNE,IN,46868,S,Y,45000,3.4,1000,0,1000
