174924.rate,,3.6
32367.lname,,Karthikeyan
86921.salary,,80000
46618.childexemp,,0
45442.state,,TN
68795.lname,,Rane
119729.phone,,504-5446
125152.maritalstatus,,M
11448.childexemp,,0
74245.phone,,188-9049
187390.phone,,499-4571
55506.singleexemp,,0
22316.city,,JONESBOROUGH
39306.city,,GREENWOOD
3427.haschild,,N
27531.haschild,,Y
40264.city,,VALLIANT
144197.marriedexemp,,2600
159652.gender,,M
44612.marriedexemp,,4500
38083.childexemp,,0
104423.rate,,8.98
133943.state,,FL
141839.haschild,,Y
58565.haschild,,N
7489.lname,,Saggurti
152431.rate,,4.75
49683.marriedexemp,,0
24663.rate,,7.0
190197.singleexemp,,0
38273.salary,,55000
2023.rate,,0.0
34417.salary,,55000
49014.city,,HAWAII NATIONAL PARK
156332.haschild,,N
175023.state,,PA
7937.maritalstatus,,M
14876.childexemp,,1500
115769.rate,,6.0
34042.childexemp,,3000
148665.state,,SC
74698.maritalstatus,,M
194530.marriedexemp,,0
162866.singleexemp,,0
40402.state,,KS
120508.state,,MD
83515.rate,,6.25
24545.salary,,80000
198298.lname,,Biryukov
174766.gender,,M
16519.gender,,M
134983.phone,,337-7326
90278.phone,,461-8050
16606.haschild,,N
193036.state,,VT
8443.city,,FAIRVIEW
194744.maritalstatus,,S
56976.city,,PROVIDENCE
191478.childexemp,,0
182604.marriedexemp,,0
118737.lname,,Dondis
131294.state,,VA
100171.phone,,242-1847
173151.city,,STEVENSVILLE
143239.state,,CO
74321.gender,,M
166772.city,,EAST HARTFORD
145353.city,,CORA
175746.state,,NC
74952.salary,,100000
47714.gender,,M
31922.lname,,Duske
67695.phone,,596-1928
43460.rate,,0.0
107029.rate,,4.63
184383.state,,HI
119778.haschild,,N
104758.haschild,,N
165259.rate,,6.097042
140193.singleexemp,,0
91257.phone,,706-5415
42913.salary,,60000
85841.rate,,9.3
143182.salary,,45000
70439.phone,,159-6113
132141.state,,MO
87515.rate,,1.5418718
32877.salary,,80000
141277.childexemp,,0
100288.childexemp,,0
93158.city,,CLAYTONVILLE
42494.singleexemp,,0
185802.haschild,,Y
16554.childexemp,,0
19653.phone,,968-8085
92781.phone,,584-2456
82599.phone,,870-7153
9588.city,,HIGLEY
152535.state,,SD
172097.state,,NJ
189624.state,,TN
122016.state,,TX
395.marriedexemp,,0
30390.rate,,2.1
145205.phone,,758-8140
58695.marriedexemp,,1400
163355.rate,,6.0
11712.maritalstatus,,M
1633.childexemp,,3100
17711.maritalstatus,,M
112179.gender,,F
88781.childexemp,,3300
128788.rate,,6.0
13148.marriedexemp,,220
33635.salary,,25000
163762.state,,FL
187927.childexemp,,3300
161026.marriedexemp,,0
147397.gender,,M
123561.haschild,,N
44844.salary,,50000
24546.rate,,8.25
148942.lname,,Visetti
27292.lname,,Mumper
148377.lname,,Gluch
114377.childexemp,,0
76701.state,,NY
148059.singleexemp,,0
32841.state,,ND
149542.marriedexemp,,0
58678.haschild,,Y
19521.gender,,M
160812.childexemp,,0
26062.childexemp,,0
1608.city,,PINE MEADOW
159653.marriedexemp,,4000
77816.city,,GRANGER
58910.maritalstatus,,S
52412.city,,BRANCHVILLE
131728.marriedexemp,,0
137831.salary,,15000
179561.marriedexemp,,0
113469.phone,,861-7604
22438.haschild,,Y
1098.city,,THE LAKES
63171.lname,,Corso
163621.gender,,M
37836.childexemp,,1000
62142.maritalstatus,,M
93705.state,,HI
134424.childexemp,,0
182571.salary,,15000
170140.phone,,592-5752
6601.lname,,Ochimizu
112996.maritalstatus,,M
8761.gender,,M
80326.maritalstatus,,S
51032.maritalstatus,,M
76573.childexemp,,0
119592.gender,,M
37270.maritalstatus,,S
114177.gender,,F
22506.rate,,0.0
140269.haschild,,N
75006.maritalstatus,,M
172345.haschild,,Y
59055.phone,,535-5243
169014.rate,,0.0
65929.state,,MT
176171.maritalstatus,,S
169467.city,,DES MOINES
12894.childexemp,,0
154523.salary,,40000
127489.maritalstatus,,M
183588.phone,,696-5988
188441.lname,,Tautges
100636.haschild,,Y
108510.childexemp,,1000
27822.gender,,M
121387.rate,,5.3
72041.singleexemp,,0
133816.state,,WA
182305.marriedexemp,,3000
92508.marriedexemp,,0
137192.singleexemp,,0
159149.gender,,M
32674.singleexemp,,2850
106773.maritalstatus,,S
183780.maritalstatus,,M
124364.rate,,7.0
31653.marriedexemp,,0
51798.marriedexemp,,0
182341.salary,,100000
12163.singleexemp,,0
183706.city,,NORTH NEWTON
25888.phone,,139-4540
148833.state,,IN
54273.marriedexemp,,0
158510.phone,,575-6626
173290.state,,MT
129928.phone,,951-1285
30015.gender,,F
135228.rate,,1.5577083
28706.singleexemp,,3300
11057.childexemp,,0
197323.haschild,,N
56568.city,,DIXON
168785.salary,,25000
122296.gender,,M
79027.rate,,5.214286
7097.phone,,575-4799
170457.marriedexemp,,0
173097.childexemp,,1000
111471.city,,PONCE
52042.singleexemp,,2250
147264.haschild,,N
83988.lname,,Kaji
37646.phone,,915-4919
87534.marriedexemp,,12000
136605.salary,,55000
156684.phone,,643-4120
182814.rate,,0.0
69511.gender,,F
176039.phone,,618-2216
139894.haschild,,Y
92036.city,,SCOTLAND
154511.salary,,5000
181600.gender,,F
3373.maritalstatus,,M
78891.childexemp,,0
28552.singleexemp,,0
18286.lname,,Laugerotte
71954.phone,,273-8599
40410.gender,,M
61455.city,,WARNERS
6278.rate,,6.447368
74719.marriedexemp,,0
174954.salary,,100000
9051.childexemp,,0
25002.rate,,6.5736103
18435.marriedexemp,,1400
135664.marriedexemp,,9000
112383.singleexemp,,40
2619.gender,,F
90996.marriedexemp,,0
51878.singleexemp,,3300
120592.rate,,5.7495394
154371.marriedexemp,,0
83274.city,,KEALIA
13929.rate,,6.25
22132.gender,,M
79213.maritalstatus,,M
79037.singleexemp,,0
120740.lname,,Paleczny
153900.maritalstatus,,S
75483.lname,,Palensky
149146.marriedexemp,,0
19675.rate,,4.75
29689.state,,MT
108428.city,,CANTON
151727.rate,,8.25
35796.rate,,6.25
119651.haschild,,N
137490.childexemp,,20
140357.lname,,Wester
60855.salary,,40000
73768.city,,SHONTO
132798.singleexemp,,2100
33552.gender,,M
97108.haschild,,N
14411.singleexemp,,0
39488.rate,,0.0
119911.marriedexemp,,80
122942.city,,WISEMAN
46475.haschild,,N
9518.rate,,0.0
117624.childexemp,,272
186101.gender,,F
141286.state,,VA
104648.haschild,,N
155487.maritalstatus,,S
169477.phone,,619-2232
29817.haschild,,N
181143.gender,,F
160942.lname,,Peelman
55145.lname,,Bivins
102597.childexemp,,1000
39797.lname,,Graeb
166710.city,,BOULDER
178042.lname,,Barroca
12995.salary,,60000
130761.rate,,9.0
143392.rate,,7.0
131091.singleexemp,,0
157500.haschild,,Y
3853.singleexemp,,0
76876.childexemp,,159
196291.haschild,,Y
131638.phone,,543-4075
161861.childexemp,,0
164053.state,,ME
16681.city,,PROVIDENCE
7511.singleexemp,,0
25765.lname,,Jacquet
180090.state,,FL
191526.singleexemp,,0
18928.rate,,5.0
40585.childexemp,,1040
27156.maritalstatus,,S
24800.phone,,652-6056
143513.gender,,F
92807.phone,,351-3615
197157.marriedexemp,,7150
147814.salary,,45000
190302.childexemp,,20
162689.lname,,Carlstrom
36278.rate,,7.0
130740.singleexemp,,0
158291.salary,,5000
24376.maritalstatus,,M
43277.salary,,55000
156905.rate,,0.0
45332.gender,,M
172540.phone,,738-4496
186896.childexemp,,0
176117.singleexemp,,0
27676.haschild,,N
155090.rate,,7.0
133996.gender,,F
62088.childexemp,,0
39093.haschild,,Y
103173.marriedexemp,,4800
69398.haschild,,Y
117548.salary,,15000
5067.haschild,,N
90393.city,,QUECREEK
98899.city,,OAKLAND
105662.singleexemp,,1500
88740.childexemp,,0
64148.haschild,,Y
129137.city,,CHESTER
35115.maritalstatus,,S
110405.state,,UT
144329.maritalstatus,,S
26249.rate,,0.0
131467.maritalstatus,,M
76255.haschild,,N
139209.childexemp,,1000
131094.childexemp,,0
78292.rate,,5.609091
88932.gender,,F
92165.city,,WASHINGTON
5610.salary,,95000
99046.rate,,4.620155
113800.state,,PR
134702.rate,,3.4
154637.phone,,705-1332
121591.phone,,729-9467
47398.lname,,Manders
133757.state,,WA
10672.city,,SHARPSBURG
102898.maritalstatus,,M
104822.gender,,M
118200.rate,,2.451245
47645.haschild,,Y
95727.haschild,,Y
193838.marriedexemp,,4950
75842.marriedexemp,,0
111104.state,,GA
82675.maritalstatus,,S
53282.maritalstatus,,S
92422.gender,,F
99849.childexemp,,0
96807.childexemp,,3300
22743.childexemp,,0
84937.maritalstatus,,S
62426.gender,,M
100196.marriedexemp,,0
77498.salary,,25000
131611.state,,LA
136361.rate,,0.0
84573.childexemp,,20
69937.lname,,Burgard
56306.childexemp,,103
108031.gender,,F
189583.rate,,0.0
66346.salary,,85000
162166.gender,,F
29574.gender,,F
128022.lname,,Novacek
76732.singleexemp,,0
194346.phone,,304-1477
117971.childexemp,,0
14377.state,,CA
127769.salary,,40000
74457.city,,ANGELA
105887.rate,,0.0
169048.lname,,Pitoura
178977.childexemp,,1500
53552.singleexemp,,1000
85062.state,,AZ
82393.maritalstatus,,M
148355.marriedexemp,,0
53096.rate,,3.4
40660.childexemp,,0
186553.gender,,M
34613.gender,,F
192401.marriedexemp,,0
83154.lname,,Chiodo
111221.haschild,,Y
156823.marriedexemp,,0
111223.salary,,45000
32020.rate,,0.0
110518.singleexemp,,1000
88263.lname,,Murga
15204.rate,,0.0
181061.marriedexemp,,0
138411.state,,MS
127928.salary,,15000
85360.state,,MS
14127.phone,,511-6704
189327.lname,,Plihon
122671.gender,,M
49700.marriedexemp,,0
73158.singleexemp,,3300
189822.phone,,975-2815
33536.rate,,8.5
164419.singleexemp,,0
65624.salary,,50000
46368.marriedexemp,,0
180931.salary,,100000
126379.city,,UNDERWOOD
95478.lname,,Mihoubi
15276.haschild,,Y
53853.marriedexemp,,0
185073.lname,,Hulaas
28403.gender,,F
96446.state,,TN
11092.salary,,90000
129168.haschild,,Y
157949.phone,,587-6913
91801.phone,,905-1102
159140.rate,,0.0
171859.salary,,45000
7002.lname,,Eterovic
111681.rate,,0.0
185392.lname,,Vickson
100129.gender,,F
102609.rate,,0.0
150440.salary,,55000
8985.phone,,849-3078
120085.marriedexemp,,0
177375.marriedexemp,,0
71414.city,,GREENVILLE
74971.gender,,M
5757.singleexemp,,2850
101907.city,,PARK
55673.maritalstatus,,S
125337.haschild,,N
123504.salary,,30000
162603.singleexemp,,0
116296.lname,,Dubinsky
54980.singleexemp,,0
21038.city,,HAZEL CREST
107687.childexemp,,0
169068.state,,LA
57443.maritalstatus,,M
140857.childexemp,,0
88681.rate,,1.7078737
126180.rate,,4.099376
96147.maritalstatus,,S
190346.gender,,F
186304.maritalstatus,,M
46735.maritalstatus,,S
57062.rate,,0.0
186331.rate,,3.4125
27520.city,,PAXTON
51761.haschild,,N
160248.state,,MS
161443.city,,CONCORD
48944.phone,,693-5420
104044.marriedexemp,,6600
189242.lname,,Dongha
117717.maritalstatus,,M
143765.singleexemp,,2400
179702.phone,,442-9693
99658.marriedexemp,,40
59931.maritalstatus,,M
139368.state,,KS
170689.city,,REDSTONE
90245.rate,,0.0
174074.childexemp,,0
194728.rate,,5.95
18679.maritalstatus,,M
192148.lname,,Wernecke
98538.maritalstatus,,S
27711.marriedexemp,,0
180989.singleexemp,,2000
199130.childexemp,,3100
40089.childexemp,,0
34460.state,,IA
110986.maritalstatus,,M
108391.city,,ARCOLA
105963.state,,NE
158345.state,,TX
196859.maritalstatus,,S
2346.salary,,65000
10406.gender,,M
162868.phone,,523-9982
70621.haschild,,Y
14521.maritalstatus,,S
14591.city,,JEWETT CITY
126136.salary,,85000
37254.maritalstatus,,S
167525.city,,HUGHSONVILLE
41881.childexemp,,20
138763.maritalstatus,,M
127540.state,,AZ
158859.childexemp,,0
12476.childexemp,,0
156388.childexemp,,2475
123201.childexemp,,0
157488.state,,VT
125947.salary,,10000
23216.haschild,,N
45561.maritalstatus,,M
141414.gender,,M
194860.state,,TN
98873.salary,,65000
142279.marriedexemp,,0
101851.state,,OK
177192.state,,DE
166620.singleexemp,,0
96961.childexemp,,1300
191209.lname,,Yagiura
114062.rate,,7.8
182892.phone,,753-6262
27162.rate,,7.0
99082.state,,SC
179985.city,,MORO
98730.lname,,Masiero
33826.state,,UT
3900.marriedexemp,,0
76888.singleexemp,,0
124073.lname,,Slavenburg
142792.salary,,15000
133307.salary,,5000
45697.maritalstatus,,M
83540.marriedexemp,,2600
12587.gender,,M
89080.childexemp,,0
121745.phone,,901-5232
102201.city,,HOUSTON
120158.singleexemp,,0
92716.singleexemp,,0
134837.phone,,534-9787
138872.gender,,F
34904.childexemp,,0
9995.salary,,90000
75228.rate,,6.45
19807.singleexemp,,0
175982.salary,,25000
119360.marriedexemp,,0
92669.lname,,Vignes
159953.phone,,484-3478
41596.singleexemp,,0
119943.childexemp,,2250
87858.gender,,F
59647.lname,,Gaedke
150180.maritalstatus,,M
4182.lname,,Karg
161043.singleexemp,,87
111339.phone,,345-9098
68782.lname,,Domajnko
75318.gender,,F
113459.childexemp,,0
43317.childexemp,,0
51135.rate,,3.0356412
144104.city,,DUBOIS
95059.salary,,75000
14319.gender,,F
79711.singleexemp,,0
143247.city,,CALIENTE
31647.city,,KIRKSVILLE
195974.salary,,75000
18133.state,,OK
74205.rate,,4.265
34700.city,,WASHINGTON
133407.rate,,2.3732758
51895.lname,,Vodislav
14623.city,,GREEN POND
17757.salary,,90000
86317.haschild,,Y
20686.maritalstatus,,M
191290.marriedexemp,,80
69044.city,,GLEN EASTON
176082.state,,MI
109856.rate,,9.0
44190.city,,KINGSPORT
77308.childexemp,,0
77907.salary,,85000
38840.lname,,Pietrzak
31416.childexemp,,0
56485.childexemp,,0
544.marriedexemp,,40
182209.city,,CONWAY
164679.singleexemp,,0
129623.singleexemp,,0
110016.state,,MA
107329.lname,,Plug
180123.childexemp,,0
11459.marriedexemp,,12000
74595.city,,PHILADELPHIA
188078.maritalstatus,,M
88354.marriedexemp,,1400
45391.marriedexemp,,0
151688.singleexemp,,3300
151467.marriedexemp,,4200
57966.state,,MS
160873.city,,HAGERMAN
39545.lname,,Embury
96082.singleexemp,,3100
90993.city,,DES ARC
160862.city,,PIERCE
147289.marriedexemp,,0
4678.childexemp,,300
45760.childexemp,,0
97251.state,,KY
123940.lname,,Sievers
153470.salary,,80000
190834.singleexemp,,0
35635.marriedexemp,,4950
172620.city,,KELSO
127289.city,,BALTIMORE
51913.marriedexemp,,0
184335.childexemp,,0
90638.marriedexemp,,4200
44643.rate,,3.875
105923.maritalstatus,,S
194098.haschild,,N
57182.maritalstatus,,S
73540.gender,,M
30577.gender,,M
165332.rate,,7.8
127866.city,,EFFIE
133510.salary,,45000
41191.state,,DC
174344.singleexemp,,1000
28823.state,,UT
152488.haschild,,Y
59078.haschild,,Y
8121.city,,FULTON
71352.city,,AMADO
10638.haschild,,N
72517.lname,,Swab
143784.city,,BURBANK
115816.gender,,M
50869.city,,KISSIMMEE
24102.maritalstatus,,S
32293.rate,,2.5828125
124627.salary,,65000
189454.salary,,100000
190768.singleexemp,,2000
2925.maritalstatus,,S
12644.singleexemp,,2250
130213.rate,,7.7255244
176711.lname,,Yigit
150827.rate,,0.0
40377.childexemp,,0
123159.marriedexemp,,3800
169214.marriedexemp,,0
121661.rate,,5.95
64824.childexemp,,0
171007.gender,,F
69958.gender,,M
8536.city,,CHEYENNE
100351.city,,TIPTON
192666.haschild,,Y
146054.gender,,F
90938.singleexemp,,2700
187284.singleexemp,,6000
26330.state,,NE
126067.salary,,60000
168637.gender,,F
101227.city,,BALCH SPRINGS
10877.rate,,7.7709284
178716.salary,,90000
62957.gender,,M
158368.phone,,451-5852
154310.singleexemp,,3300
112152.lname,,Stanfel
60028.marriedexemp,,4500
26941.salary,,95000
8111.singleexemp,,2000
172691.city,,BLUE EYE
61228.marriedexemp,,0
125355.childexemp,,0
78.salary,,55000
104247.gender,,F
31450.childexemp,,0
161977.state,,PR
123050.lname,,Missinai
93728.singleexemp,,0
127144.marriedexemp,,0
150871.gender,,F
140066.childexemp,,0
177362.marriedexemp,,0
57757.gender,,M
158612.phone,,659-6036
175130.gender,,F
67647.haschild,,Y
160918.rate,,4.1988535
51021.marriedexemp,,7150
83858.city,,SALT LAKE CITY
132837.singleexemp,,0
23984.gender,,M
159994.salary,,75000
21663.lname,,Olkin
82248.maritalstatus,,M
118687.phone,,967-7567
58737.lname,,Skatulla
167594.haschild,,Y
129197.rate,,1.2099231
15081.marriedexemp,,0
93484.marriedexemp,,0
114597.haschild,,N
161357.phone,,912-1742
123299.haschild,,N
78034.rate,,7.0
48613.salary,,30000
141034.haschild,,N
67910.singleexemp,,87
118289.singleexemp,,0
110614.childexemp,,1000
161945.city,,FORT DIX
81119.rate,,0.0
58577.city,,CHARLESTON
86025.state,,MO
114658.haschild,,Y
28768.salary,,30000
42674.childexemp,,1370
33366.marriedexemp,,174
35470.rate,,6.0
199166.salary,,85000
150340.childexemp,,2000
49048.city,,NEW SUFFOLK
102377.state,,MA
124549.singleexemp,,3100
12387.gender,,F
8240.haschild,,Y
10870.salary,,35000
64814.phone,,638-2971
147769.marriedexemp,,0
184547.marriedexemp,,0
139611.city,,SARASOTA
24305.maritalstatus,,M
114509.lname,,Kruiskamp
86184.marriedexemp,,0
116273.lname,,Lueth
74508.childexemp,,1000
118520.singleexemp,,6000
51532.childexemp,,0
67541.lname,,Hedidar
8523.singleexemp,,0
15789.childexemp,,0
14388.rate,,4.586364
78649.phone,,918-8439
124759.salary,,30000
39005.city,,NEW FLORENCE
32531.childexemp,,1500
26160.gender,,F
88316.childexemp,,0
160865.lname,,McAlister
56665.gender,,M
185564.rate,,7.0
135493.haschild,,N
96102.rate,,5.0
196990.maritalstatus,,M
44461.gender,,F
25768.lname,,Goemans
70730.childexemp,,1000
176452.rate,,2.540909
53651.childexemp,,3300
2809.city,,ADAMSVILLE
93864.state,,IL
111663.city,,LOS ANGELES
114384.rate,,6.84
188587.phone,,881-8682
71596.rate,,7.0
160251.phone,,351-6689
42123.state,,PA
115832.marriedexemp,,0
1248.state,,ME
92978.phone,,402-9222
21174.gender,,F
81333.lname,,Heusch
163170.singleexemp,,0
124845.salary,,55000
140605.gender,,M
71103.gender,,M
151274.rate,,6.0
159208.gender,,M
197564.phone,,173-7550
70463.state,,ND
168566.marriedexemp,,206
2534.singleexemp,,0
79280.haschild,,N
131239.state,,SD
133992.singleexemp,,0
127154.marriedexemp,,2000
169796.marriedexemp,,0
30940.salary,,55000
53090.marriedexemp,,40
46614.city,,CUMBERLAND
59987.salary,,45000
36506.phone,,531-9687
71639.maritalstatus,,M
158712.marriedexemp,,0
134574.lname,,Kamkar
48426.haschild,,Y
58520.maritalstatus,,S
66577.childexemp,,0
134295.salary,,15000
94742.marriedexemp,,0
58357.salary,,35000
90772.maritalstatus,,M
37456.lname,,Beutelspacher
28284.singleexemp,,0
101214.lname,,Nuutila
34774.childexemp,,0
87730.gender,,F
173168.rate,,6.9
87832.maritalstatus,,S
70762.rate,,2.2135036
43905.lname,,Mijia
84416.gender,,F
155069.lname,,Escriba
28665.phone,,409-4122
199218.lname,,Budzinski
17892.lname,,Macpherson
39260.singleexemp,,1000
57976.city,,DALLAS
146680.maritalstatus,,M
180529.gender,,M
10257.gender,,F
32450.childexemp,,3300
81884.marriedexemp,,0
27479.maritalstatus,,S
142626.city,,WEST GREENWICH
18458.childexemp,,0
52328.maritalstatus,,M
154482.singleexemp,,0
17870.childexemp,,0
114699.phone,,220-5071
163027.singleexemp,,0
119904.marriedexemp,,0
27103.singleexemp,,0
126622.salary,,40000
95524.childexemp,,0
91932.salary,,80000
150414.phone,,942-7197
164756.childexemp,,0
148200.state,,PA
175708.rate,,6.6765733
43965.rate,,5.7495394
88406.haschild,,Y
184046.lname,,Dulin
189164.city,,LUCERNEMINES
130585.singleexemp,,1900
187067.marriedexemp,,0
37821.salary,,55000
111599.lname,,Staiger
38303.childexemp,,0
166348.maritalstatus,,S
96876.maritalstatus,,M
47887.city,,PITTSVILLE
141297.salary,,75000
190643.phone,,630-6823
21226.marriedexemp,,0
54298.salary,,15000
176579.city,,BELHAVEN
136112.haschild,,N
96546.rate,,5.0
159745.city,,MONT VERNON
153340.haschild,,N
143043.salary,,50000
88476.marriedexemp,,0
143819.lname,,Bellairs
47737.salary,,10000
76045.childexemp,,3300
134597.childexemp,,300
93141.rate,,7.0
76856.salary,,90000
184876.rate,,6.9
50351.childexemp,,0
180296.salary,,95000
98740.rate,,5.0
2968.childexemp,,3300
63311.maritalstatus,,M
109774.phone,,982-4784
174015.rate,,9.0
147638.rate,,0.0
162824.salary,,5000
186900.city,,WESTON
105118.childexemp,,1040
136154.singleexemp,,0
98352.singleexemp,,40
141215.state,,MI
174993.lname,,Vetland
186348.childexemp,,0
107808.phone,,283-4266
142655.childexemp,,0
91629.marriedexemp,,4500
29658.city,,WALTHAM
178817.childexemp,,0
68642.state,,UT
146498.marriedexemp,,0
26443.gender,,F
110345.phone,,393-5290
79325.rate,,3.4
69624.haschild,,Y
140309.childexemp,,0
121790.haschild,,N
82736.phone,,784-6258
93395.city,,SALLIS
147389.salary,,100000
138156.maritalstatus,,M
48999.phone,,423-3852
130390.state,,AK
109101.childexemp,,0
52211.city,,CHAFFEE
168033.lname,,Klette
145598.salary,,50000
185362.haschild,,N
54299.marriedexemp,,0
179168.rate,,0.0
15467.phone,,847-1408
2645.singleexemp,,2700
194114.rate,,0.0
3410.city,,KISSIMMEE
57511.state,,CT
111071.rate,,1.7
58078.state,,IN
130139.maritalstatus,,M
58081.city,,WASHINGTON NAVY YARD
14103.gender,,M
23097.lname,,Shiple
146395.singleexemp,,3575
80139.maritalstatus,,S
47345.state,,MI
174239.salary,,70000
160938.lname,,Rizk
784.marriedexemp,,0
17974.city,,OLCOTT
86500.gender,,F
40271.salary,,20000
105283.marriedexemp,,0
199562.marriedexemp,,0
169190.childexemp,,0
99248.salary,,30000
173828.marriedexemp,,0
176617.salary,,55000
49809.salary,,20000
15292.maritalstatus,,M
76244.lname,,Abella
27182.rate,,0.0
95656.state,,NC
140525.rate,,9.0
185222.phone,,544-1861
37971.phone,,168-4891
43377.rate,,5.3
173470.rate,,0.0
35774.lname,,Lennartson
51288.rate,,9.0
39966.city,,INDIAHOMA
176790.gender,,F
97503.singleexemp,,0
168358.maritalstatus,,S
30314.rate,,6.0
47380.rate,,2.0308332
40602.gender,,M
36203.marriedexemp,,0
199205.salary,,5000
141098.state,,WI
32392.childexemp,,3300
42590.salary,,65000
118088.salary,,30000
52232.rate,,3.9
51960.haschild,,Y
108490.state,,OR
22100.haschild,,Y
192611.singleexemp,,0
119029.rate,,4.397808
38148.singleexemp,,0
101581.haschild,,N
51146.phone,,501-4239
94776.state,,AK
63153.childexemp,,1000
83741.city,,MOUNT AIRY
136646.haschild,,Y
181918.rate,,0.0
35059.salary,,20000
173224.state,,CT
145285.maritalstatus,,S
84183.rate,,2.479763
182455.gender,,F
30802.state,,SD
26006.phone,,269-9896
156875.maritalstatus,,M
129853.lname,,Ebeling
8695.haschild,,N
10967.marriedexemp,,0
77327.marriedexemp,,220
56375.marriedexemp,,6600
104042.salary,,65000
144949.phone,,202-1722
78770.lname,,McCandless
193820.haschild,,N
50387.gender,,F
67166.salary,,40000
32700.marriedexemp,,0
54674.phone,,744-8913
36424.rate,,3.07
135463.city,,LONE TREE
138036.phone,,679-8810
70934.maritalstatus,,M
139988.haschild,,N
134658.salary,,100000
176834.lname,,Gehringer
98200.lname,,Mittal
145754.maritalstatus,,S
119857.singleexemp,,1500
28881.city,,ASHAWAY
149319.rate,,2.0
51381.haschild,,Y
33818.salary,,60000
61281.phone,,983-1306
189886.childexemp,,1500
20765.lname,,Bronstein
150246.marriedexemp,,6600
179352.rate,,5.685643
41959.marriedexemp,,0
28380.marriedexemp,,0
122303.phone,,439-3901
87038.childexemp,,0
82814.haschild,,N
24879.salary,,5000
51610.state,,TX
179164.gender,,M
66122.city,,DELTON
31994.state,,HI
80513.lname,,Vanderbilt
2619.city,,BEECHER FALLS
123839.lname,,Perritt
2596.state,,MA
175911.childexemp,,0
1771.haschild,,Y
41679.rate,,6.010166
51062.haschild,,Y
174496.lname,,Bruscoli
164385.salary,,65000
108735.gender,,F
167559.haschild,,Y
63246.phone,,844-6352
70480.gender,,F
199703.marriedexemp,,0
24634.singleexemp,,0
192480.gender,,M
50202.lname,,Pulkowski
70298.rate,,6.0
175667.state,,CA
656.haschild,,N
83019.state,,IA
157555.state,,RI
129238.gender,,F
172524.singleexemp,,0
57967.salary,,65000
125463.maritalstatus,,M
94376.haschild,,N
137740.rate,,4.63
13889.city,,LINKWOOD
92440.salary,,95000
7379.haschild,,Y
187167.rate,,4.63
33095.city,,BELDEN
198922.childexemp,,0
136178.gender,,M
92716.city,,EAGLE
36798.rate,,2.9475
24790.city,,ARAGON
116797.city,,MOSS
147502.phone,,107-7404
14707.rate,,2.3353226
137098.childexemp,,0
41762.marriedexemp,,5700
52183.salary,,85000
33116.childexemp,,3300
102365.maritalstatus,,M
146812.city,,MIDVALE
153496.singleexemp,,40
17908.maritalstatus,,S
101085.state,,ME
179931.lname,,Biso
163042.marriedexemp,,0
198995.marriedexemp,,0
194804.salary,,75000
188062.city,,EDGERTON
198855.salary,,65000
68645.marriedexemp,,0
195655.phone,,600-7611
11776.state,,MI
190294.salary,,60000
46763.state,,MA
137655.singleexemp,,3100
94976.gender,,M
151598.lname,,Bari
17169.marriedexemp,,0
67006.gender,,F
168129.singleexemp,,0
28570.haschild,,N
50060.rate,,6.5
164747.gender,,M
158234.rate,,3.0
117904.lname,,Huijsmans
6728.state,,MO
123595.city,,GAYLORDSVILLE
106411.salary,,20000
26464.haschild,,N
80110.gender,,M
82012.phone,,942-9352
121630.gender,,F
29416.rate,,0.0
29703.state,,IA
135179.lname,,Cyne
59804.childexemp,,0
80725.singleexemp,,900
23884.marriedexemp,,4950
50115.gender,,M
172874.lname,,Baj
116869.childexemp,,103
138724.maritalstatus,,M
130325.state,,DE
76784.singleexemp,,0
62287.state,,MD
88395.state,,WI
10030.singleexemp,,3300
73948.gender,,F
88637.state,,HI
52096.salary,,80000
164255.singleexemp,,0
173014.singleexemp,,1000
157601.rate,,3.7014668
156069.haschild,,N
187226.haschild,,N
112799.phone,,599-9079
71735.phone,,727-1822
62121.gender,,F
81985.gender,,M
106029.haschild,,N
3930.city,,ZEELAND
174979.state,,AL
122839.rate,,0.0
126483.rate,,5.3
143524.city,,OAKTON
7547.salary,,85000
135273.lname,,Pohl
93729.gender,,F
144115.lname,,Squires
136347.maritalstatus,,S
192376.phone,,899-5966
81404.singleexemp,,3300
196974.lname,,Pelz
82636.city,,STELLA
155736.childexemp,,3100
130050.gender,,M
94943.state,,OK
1399.haschild,,Y
32507.lname,,Handschuh
129513.marriedexemp,,0
170102.singleexemp,,0
43068.marriedexemp,,0
46515.marriedexemp,,0
95091.phone,,243-3658
85313.salary,,10000
112171.city,,CHRISNEY
136076.salary,,20000
81578.salary,,70000
6471.salary,,75000
161900.childexemp,,0
124246.singleexemp,,110
148261.phone,,993-7838
159621.singleexemp,,3100
172355.city,,GREENSBURG
68982.salary,,45000
161901.childexemp,,159
113364.lname,,Reed
36782.city,,BALTIMORE
148235.haschild,,N
183408.city,,LINWOOD
148169.childexemp,,400
47281.childexemp,,0
28346.haschild,,Y
49299.childexemp,,0
17105.salary,,30000
71360.singleexemp,,3300
175623.childexemp,,0
47493.lname,,Berc
56228.city,,BOULDER
109460.maritalstatus,,M
92399.haschild,,Y
99740.city,,NORTH HAMPTON
125615.lname,,Buckberry
23327.singleexemp,,700
8999.singleexemp,,0
46694.childexemp,,20
113728.lname,,Wirl
49752.salary,,90000
