index,tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
549,10640,verena,cheshire,m,252,935-4672,kenyon,ri,2836,m,n,50000,0.0,0,0,0
550,10664,willard,stach,m,939,129-8600,caguas,pr,725,s,n,85000,0.0,0,0,0
551,10687,dipen,dienes,f,978,635-8699,fairhaven,ma,2719,m,y,70000,5.3,0,7150,1000
552,10714,teruaki,worsch,m,774,376-8228,west brookfield,ma,1585,m,n,15000,5.3,0,7150,0
553,10730,gus,leunen,m,787,350-1728,vega alta,pr,692,s,n,35000,0.0,0,0,0
554,10746,eliseu,ruano,***,781,457-3745,sagamore beach,ma,2562,s,y,70000,5.3,3575,0,1000
555,10776,xiaolang,hruby,f,351,538-1078,deerfield,ma,1342,m,y,70000,5.3,0,7150,1000
556,10803,przemyslaw,pezzoli,f,781,249-5738,north chelmsford,ma,1863,m,y,20000,5.3,0,7150,1000***
557,10815,dieter,aschim,m,413,739-4126,west medford,ma,2156,s,n,90000,5.3,3575,0,0
558,10828,koppolu,parikh,m,210,320-5931,san juan,pr,933,m,n,90000,0.0,0,0,0
559,10838,youcef,gavrin,m,978,198-5943,falmouth,ma,2540,m,n,85000,5.3,0,7150,0
560,10844,starr,lycklama,m,774,480-4836,wayland,ma,1778,s,n,85000,5.3,3575,0,0
561,10853,gada,gupta,***,781,332-9584,framingham,ma,1705,s,n,10000,5.3,3575,0,0
562,10868,zuliang,chander,m,939,495-3922,ponce,pr,734,m,n,50000,0.0,0,0,0
563,10976,wenci,wilhite,f,252,918-3713,caerolina,ri,2812,m,n,65000,0.0,0,0,0
564,10979,asiri,cousineau,m,787,817-7204,carolina,pr,986,s,y,70000,0.0,0,0,0
565,10989,angel,baudin,f,339,909-5515,lynn,ma,1902,m,y,80000,5.3,0,7150,1000
566,10994,surya,cheriton,f,617,341-3578,linwood,ma,1525,m,y,15000,5.3,0,7150,1000
567,10997,tarcisio,turkedjiev,f,857,898-9294,northfield,ma,1360,s,n,5000,5.3,3575,0,0
568,11015,shailendra,bergevin,m,978,993-5542,sagamore beach,ma,2562,s,n,10000,5.3,3575,0,0
569,11055,hanan,leibl,m,252,159-3390,north kingstown,ri,2852,m,y,15000,0.0,0,0,0
570,11066,daria,sawada,f,252,298-4591,jamestown,ri,2835,m,y,15000,0.0,0,0,0
571,11127,yukinobu,jacobsson,f,413,190-2754,dedham,ma,2026,s,n,85000,5.3,3575,0,0
572,11165,dhruba,lothe,m,781,676-3198,somerset,ma,2726,s,n,20000,5.3,3575,0,0
573,11174,yildiray,iverson,f,939,132-9606,toa alta,pr,953,m,y,80000,0.0,0,0,0
574,11180,gora,wortmann,m,857,895-7915,paxton,ma,1612,s,n,40000,5.3,3575,0,0
575,11192,willett,lynn,f,252,392-4136,clayville,ri,2815,m,y,95000,0.0,0,0,0
576,11199,aron,trogemann,f,787,235-3165,cavtano,pr,962,m,y,90000,0.0,0,0,0
577,11207,naoki,sirovich,f,978,485-3823,millville,ma,1529,s,n,85000,5.3,3575,0,0
578,11216,fracisco,rusmann,f,351,948-1689,chatham,ma,2633,s,n,45000,5.3,3575,0,0
579,11239,sandhya,kazakov,f,351,741-1383,harvard,ma,1451,m,y,65000,5.3,0,7150,1000
580,11242,yasuichi,pinkal,m,939,894-5063,caguas,pr,727,s,y,5000,0.0,***,0,0
581,11244,berardina,beeferman,f,339,638-9514,attleboro falls,ma,2763,m,y,20000,5.3,0,7150,1000
582,11259,athanassios,perl,f,210,744-4067,exeter,ri,2822,m,n,100000,0.0,0,0,0
583,11314,ronaldo,havelund,m,351,566-1909,halifax,ma,2338,m,y,60000,5.3,0,7150,1000
584,11316,vasudha,campr,m,939,519-8027,naranjito,pr,719,m,n,50000,0.0,0,***,0
585,11324,masaru,streit,f,252,670-1798,bradford,ri,2808,s,y,40000,0.0,0,0,0
586,11327,marcian,grnarov,f,210,913-4097,san juan,pr,920,s,y,50000,0.0,0,0,0
587,11332,brad,speek,f,774,459-4121,chathma,ma,2633,s,y,70000,5.3,3575,0,1000
588,11351,kuniaki,zastre,f,413,217-5670,barre,ma,1005,m,y,65000,5.3,0,7150,1000
589,11382,ehab,inenaga,m,339,713-3209,holliston,ma,1746,s,y,40000,5.3,0,0,1000
590,11384,xinxin,staveren,f,413,440-6025,north pembroke,ma,2358,m,y,100000,5.3,0,7150,1000
591,11423,gajendra,spinelli,f,339,300-5920,burlington,ma,1803,m,y,55000,5.3,0,7150,1000
592,11440,benard,toulouse,f,210,589-1261,san juan,pr,939,s,y,75000,0.0,0,0,0
593,11485,tsipora,andreotta,m,774,393-8228,north adams,ma,1247,m,y,60000,5.3,0,7150,1000
594,11494,panos,hebisch,***,787,124-1286,carolina,pr,983,s,y,40000,0.0,0,0,0
595,11501,yukihiro,rheingans,f,508,703-9262,east taunton,ma,2718,m,n,55000,5.3,0,7150,0
596,11521,chandrasekaran,raskhodnikova,m,787,991-6734,salinas,pr,751,m,y,45000,0.0,0,0,0
597,11561,javan,spicer,f,781,659-9616,hopedale,ma,1747,s,y,95000,5.3,3575,0,1000
598,11611,tadaaki,macnair,m,787,216-9914,toa baja,r,950,s,n,60000,0.0,0,0,0
599,11645,carl,tretkoff,m,939,472-3330,craolina,pr,987,m,n,45000,0.0,0,0,0
600,11667,make,breuker,m,508,558-2876,natick,ma,1760,m,y,40000,5.3,0,7150,1000
601,11705,gernot,redon,m,939,443-8397,guaynabo,pr,966,s,y,95000,0.0,0,0,0
602,11709,farzin,biron,m,781,323-8240,west falmouth,ma,2574,m,n,30000,5.3,0,7150,0
603,11728,irek,diener,m,787,175-3862,bayamon,pr,957,m,n,70000,0.0,0,0,0
604,11732,geir,chinal,m,252,708-5077,portsmouth,ri,2871,s,n,5000,0.0,0,0,0
605,11755,akimou,kitakami,f,787,435-6657,toa alta,pr,953,s,y,5000,0.0,0,0,0
606,11766,aurore,pero,m,939,372-3131,aguadilla,pr,605,s,y,100000,0.0,m0,0,0
607,11781,jeane,minor,f,252,501-3125,glendale,ri,2826,m,y,50000,0.0,0,0,0
608,11793,yongcheng,bara,m,939,947-4707,jayuya,pr,664,s,n,60000,0.0,0,0,0
609,11794,amitabha,chown,f,508,581-5811,gill,ma,1354,s,n,55000,5.3,3575,0,0
610,11805,shangzhi,daneels,f,781,827-2130,framingham,ma,1705,m,n,100000,5.3,0,7m150,0
611,11817,zhidong,lovis,f,939,215-2065,bayamon,pr,957,m,n,85000,0.0,0,0,***
612,11821,azuma,scollo,f,413,682-9097,hampden,ma,1036,m,n,80000,5.3,0,750,0
613,11825,kangwoo,dinsenmeyer,f,787,224-7259,anovanas,pr,729,s,y,75000,0.0,0,0,0
614,11839,sujeet,seuren,f,787,829-3249,loiza,pr,772,s,y,25000,0.0,0,0,0
615,11851,munish,chesneaux,m,252,652-2501,greenville,ri,2828,m,y,55000,0.0,0,0,0
616,11866,tamitha,lavin,f,351,960-4426,chicoepe,ma,1014,m,n,75000,5.3,0,7150,0
617,11876,gurmeet,henders,m,774,681-2761,cambridge,ma,2140,s,n,80000,5.3,3575,0,0
618,11918,kristin,sollner,f,252,670-1291,pawtucket,ri,2860,s,y,60000,0.0,0,0,0
619,11972,jinhwan,siprelle,m,787,377-8598,ponce,pr,731,s,n,70000,0.0,0,0,0
620,11994,guoliang,radi,f,617,839-1393,barnstable,ma,2630,m,n,45000,5.3,0,7150,0
621,12033,liwu,vandervoorde,f,787,426-5243,guaynabo,pr,970,m,n,25000,0.0,0,0,0
622,12063,yvette,mehrmann,m,978,935-5105,elmwood,ma,2337,s,y,100000,5.3,3575,0,1000
623,12064,spyridon,jingmin,f,787,304-6651,arecibo,pr,613,m,n,100000,0.0,0,0,0
624,12069,adib,nitta,m,508,953-5288,onset,ma,2558,m,n,100000,5.3,0,7150,0
625,12094,montgomery,houtekamer,m,252,749-6221,acrolina,ri,2812,m,n,25000,0.0,0,0,0
626,12100,joanthan,gerace,f,774,441-6153,oakham,ma,1068,m,y,20000,5.3,0,7150,1000
627,12112,ryosuke,kurbel,f,939,118-3430,ponce,pr,730,s,y,15000,0.0,0,0,0
628,12142,lurdes,lundelius,m,252,825-5720,clayvile,ri,2815,s,y,5000,0.0,0,0,0
629,12143,zhimin,szymczak,m,252,276-2493,clavyille,ri,2815,m,y,10000,0.0,0,0,0
630,12160,vaclav,chweh,m,252,615-7712,hope valley,ri,2832,m,n,80000,0.0,0,0,0
631,12179,loretta,cusworth,f,252,405-7157,oakland,ri,2858,s,n,30000,0.0,0,0,0
632,12185,igal,fosse,m,978,407-5778,roslindale,ma,2131,m,n,55000,5.3,0,7150,0
633,12201,motoyasu,devgan,f,939,638-9521,arecibo,pr,614,m,n,60000,0.0,0,0,0
634,12220,kamil,skronn,m,781,253-6672,brockton,ma,2302,m,n,60000,5.3,0,7150,0
635,12231,fang,melkman,f,252,736-1985,greenville,ri,2828,s,n,20000,0.0,0,0,0
636,12239,gerbert,lichtenecker,m,939,584-6045,juana diaz,pr,795,m,n,75000,0.0,0,0,0
637,12244,huihuang,sekaran,m,781,613-7938,mendon,ma,1756,m,n,60000,5.3,0,7150,0
638,12308,kaoru,kuhnemann,m,939,221-6054,jayuya,pr,664,m,y,90000,0.0,0,0,0
639,12349,joonhee,kapp,m,252,981-5329,forestdale,ri,2824,m,y,85000,0.0,0,0,0
640,12358,hae,murty,m,774,644-7678,,ma,1730,s,n,40000,5.3,3575,0,0
641,12386,michel,pillow,f,781,593-5812,marshfield,ma,2050,m,y,35000,5.3,0,7150,1000
642,12496,zahir,shirai,m,857,426-2346,boston,ma,2127,s,n,100000,5.3,3575,0,0
643,12500,phaiboon,rebeuf,f,787,907-4409,penuelas,pr,624,m,y,30000,0.0,0,0,0
644,12524,gwang,chakroborty,m,787,958-9144,loiza,pr,772,m,y,15000,0.0,0,0,0
645,12525,golgen,kerntopf,f,508,391-3976,medway,ma,2053,m,y,15000,5.3,0,7150,1000
646,12533,guhan,can,m,339,187-9699,boston,ma,2112,m,y,55000,5.3,0,7150,1000
647,12560,hosahalli,xiaowen,f,252,983-5676,east greenwich,ri,2818,s,n,45000,0.0,0,0,0
648,12593,ravi,ranganath,f,787,623-1859,luquillo,pr,773,s,n,35000,0.0,0,0,0
649,12609,iztok,rheingans,m,252,387-7312,mapleville,ri,2839,m,y,75000,0.0,0,0,0
650,12626,jackie,lazard,f,781,209-2198,westborough,ma,1580,s,y,95000,5.3,3575,0,1000
651,12656,vanio,neiman,f,939,824-6638,ponce,pr,733,m,n,85000,0.0,0,0,0
652,12670,haichen,chappelet,m,351,372-8807,north amherst,ma,1059,m,n,5000,5.3,0,7150,0
653,12693,colm,raveh,m,781,177-9629,hyde park,am,2136,m,n,50000,5.3,0,7150,0
654,12714,osni,ratto,f,939,385-7656,naranjito,pr,719,s,n,100000,0.0,0,0,0
655,12722,zhigen,wooldridge,m,978,803-5363,west barnstable,ma,2668,s,n,30000,5.3,3575,0,0
656,12764,shilpa,skowron,f,787,259-9113,aguadilla,pr,603,s,n,10000,0.0,0,0,0
657,12779,rajanarayanan,huxford,f,787,478-7176,rosario,pr,636,s,n,100000,0.0,0,0,0
658,12783,zeynep,forte,m,787,373-5897,ponce,pr,728,m,y,45000,0.0,0,0,0
659,12803,jieyu,gupte,m,508,577-1343,gohen,ma,1032,m,n,50000,5.3,0,7150,0
660,12814,edson,dziadosz,f,781,638-2130,devens,ma,1434,m,y,30000,5.3,0,71n50,1000
661,12841,paraic,milne,f,939,480-8918,coto laurel,pr,780,m,y,90000,0.0,0,0,0
662,12900,adas,swiler,m,939,829-4353,humacao,pr,791,m,n,85000,0.0,0,0,0
663,12939,zhidong,maclachlan,f,508,498-7187,grafton,ma,1519,s,y,35000,5.3,3575,0,1000
664,12982,janjao,gove,m,787,523-8465,ponce,pr,717,m,y,95000,0.0,0,0,0
665,12989,mingsheng,milojicic,m,210,130-8242,san juan,pr,928,m,n,90000,0.0,0,0,***
666,13063,khue,pokorny,f,978,817-9541,drury,ma,1343,s,y,50000,5.3,3575,0,1000
667,13064,gurdeep,kriebel,m,252,146-2193,east greenwich,ri,2818,s,y,5000,0.0,0,0,0
668,13068,glauco,brunt,m,774,132-8670,lynn,ma,1904,m,n,40000,5.3,0,7150,0
669,13121,weizhen,manthey,f,939,330-2652,dorado,pr,646,s,n,95000,0.0,0,0,0
670,13127,junguk,hedger,m,252,696-3825,pascoag,ri,2859,m,n,100000,0.0,0,0,0
671,13191,teruji,cho,f,210,587-9344,san juan,pr,906,m,y,80000,0.0,0,0,0
672,13211,abdelali,ebcioglu,f,252,658-7598,little compton,ri,2837,s,y,20000,0.0,0,0,0
673,13222,joohack,gradenigo,f,339,559-9985,barnstable,ma,2630,m,y,15000,5.3,0,7150,1000
674,13247,reinder,bodek,m,787,991-6031,arecibo,pr,612,s,y,15000,0.0,0,0,0
675,13270,fusatake,telerman,m,978,534-4837,boston,ma,2116,s,n,45000,5.3,3575,0,0
676,13281,heonshik,sowizrai,f,781,985-5204,gloucester,ma,1930,m,y,5000,5.3,0,7150,1000
677,13304,shreekant,pfalzgraf,f,252,859-8234,jamestown,ri,2835,s,n,95000,0.0,0,0,0
678,13321,konstantin,wild,f,210,159-6920,san juan,pr,918,m,n,35000,0.0,0,0,***
679,13327,xiaoyang,mcgavran,f,857,997-1442,holden,ma,1520,s,n,30000,5.3,3575,0,***
680,13332,cord,shimohata,m,787,149-3516,caorlina,pr,987,s,n,100000,0.0,0,0,r0
681,13333,xiaoqiu,gabalda,m,857,393-6894,south lee,ma,1260,s,y,95000,5.3,3575,0,1000
682,13345,camelia,cleve,m,787,842-6943,luquillo,pr,773,m,y,40000,0.0,0,0,0
683,13409,souichi,padget,f,339,590-3552,wayland,ma,1778,s,n,15000,5.3,3575,0,0
684,13414,pierluigi,soicher,f,252,987-4142,pawtucket,ri,2862,s,y,95000,0.0,0,0,0
685,13416,heike,garnham,m,617,425-9564,tewksbury,ma,1876,m,y,95000,5.3,0,7150,1000
686,13472,giansalvatore,sanidas,m,939,833-7774,penuelas,pr,624,m,n,55000,0.0,0,0,0
687,13484,jaeheon,moliner,f,939,275-9206,pone,pr,717,m,n,95000,0.0,0,0,0
688,13496,narcis,bodwin,f,781,869-6249,harvard,ma,1451,s,y,20000,5.3,3575,0,1000
689,13510,florentino,ventsov,wf,508,165-1192,boston,ma,2204,s,n,90000,5.3,3575,0,0
690,13524,reiko,dubernard,m,857,191-1681,falmouth,ma,2541,m,n,25000,5.3,0,7150,0
691,13542,gao,kain,***,617,298-8211,humarock,ma,2047,m,y,15000,5.3,0,7150,1000
692,13566,amilcar,ruther,f,857,226-9009,siasconset,ma,2564,s,n,55000,5.3,3575,0,0
693,13604,leann,lieblein,f,939,915-5641,aguadilla,pr,605,s,y,65000,0.0,0,0,0
694,13668,matilde,houtekamer,m,617,592-9470,worcester,ma,1654,m,n,40000,5.3,0,7150,0
695,13723,maksim,affisco,m,787,202-1167,san juan,pr,917,s,y,60000,0.0,0,0,0
696,13725,tamir,mitzlaff,f,781,442-1913,new bedford,ma,2740,m,y,90000,5.3,0,7150,1000
697,13747,daigo,giraffa,m,252,519-3938,little compton,ri,2837,s,y,35000,0.0,0,0,0
698,13792,constantino,hauskrecht,m,939,972-7382,roosevelt roads,pr,742,m,n,25000,0.0,0,0,0
699,13813,murari,kriebel,m,774,473-2340,south easton,ma,2375,s,y,90000,5.3,3575,0,1000
700,13845,edjard,nakakoji,m,252,177-5712,pascoag,ri,2859,m,n,70000,0.0,0,0,0
701,13863,birger,zaccaria,m,781,168-3007,westfield,ma,1086,m,y,80000,5.3,0,7150,1000
702,13870,yoshiak,milidiu,m,787,673-6706,orocovis,pr,720,m,n,20000,0.0,0,0,0
703,13881,mahadevan,bhar,f,252,870-4491,oakland,ri,2858,m,n,100000,0.0,0,0,0
704,13955,vinod,pfalzgraf,f,939,172-7450,rincon,pr,677,s,y,50000,0.0,0,0,0
705,13961,sivanarayana,fujisaki,m,787,721-3097,utuado,pr,641,s,y,100000,0.0,0,0,0
706,14032,lok,sherwood,f,252,716-5741,pawtucket,ri,2862,s,n,15000,0.0,0,0,0
707,14114,bertram,plantinga,m,781,763-7737,west newbury,ma,1985,m,y,50000,5.3,0,7150,1000
708,14137,marco,androutsos,nm,252,836-6808,exeter,ri,2822,s,y,65000,0.0,0,0,0
709,14175,aristotle,ledru,m,339,627-6325,wakefield,ma,1880,s,n,90000,5.3,3575,0,0
710,14194,viviana,belcastro,f,787,878-8463,moca,pr,676,m,y,100000,0.0,0,0,0
711,14223,shigeo,birke,f,210,894-2705,san juan,pr,910,s,y,50000,0.0,0,0,0
712,14231,jerry,minea,f,413,295-1678,milton,ma,2186,s,n,30000,5.3,3575,0,0
713,14244,monish,heinze,m,413,249-8468,fall river,ma,2722,m,y,100000,5.3,0,7150,1000
714,14265,aleta,rauh,m,787,442-1170,toa alta,pr,953,m,n,65000,0.0,0,0,0
715,14277,aleksei,schittenkopf,m,508,447-2541,roxbury crossing,ma,2120,m,y,5000,5.3,0,7150,1000
716,14288,emeka,doornbos,m,939,868-8579,vega alta,pr,692,s,n,35000,0.0,0,0,0
717,14290,yusaku,deogon,m,978,468-6029,baldwinville,ma,1436,s,y,90000,5.3,3575,0,1000
718,14323,gioia,demleitner,f,210,164-2147,san juan,pr,923,s,n,95000,0.0,0,0,a0
719,14332,suhayya,helland,f,210,482-3142,san juan,pr,923,m,y,30000,0.0,0,0,0
720,14350,donanld,magalhaes,f,787,624-2449,cayey,pr,736,m,n,15000,0.0,0,0,0
721,14393,fereidoon,ehrenfeucht,m,252,497-1194,calyville,ri,2815,m,n,10000,0.0,0,0,0
722,14401,sangmin,hubbers,m,939,861-5609,adjuntas,pr,601,s,n,5000,0.0,0,0,0
723,14404,gomer,bamford,f,939,753-2055,sabana grande,pr,637,m,y,50000,0.0,0,0,0
724,14422,gunhild,haddley,f,787,974-5601,rincon,pr,677,s,n,100000,0.0,0,0,0
725,14430,uisok,tompits,m,939,817-6602,,pr,659,s,n,90000,0.0,0,0,0
726,14443,marit,dinsenmeyer,m,939,497-5127,utuado,pr,641,s,n,25000,0.0,0,0,0
727,14452,simeon,gestri,m,857,169-5762,oakham,ma,1068,m,n,60000,5.3,0,7150,0
728,14458,kotesh,protzel,m,781,205-8400,south harwich,ma,2661,m,n,5000,5.3,0,7150,0
729,14494,mones,awdeh,f,939,406-4812,moca,pr,676,s,y,55000,0.0,0,0,0
730,14616,asuman,pietro,m,787,291-3223,naguabo,pr,718,m,y,25000,0.0,0,0,0
731,14653,sasan,bari,m,252,929-5204,pascoag,ri,2859,s,y,35000,0.0,0,0,0
732,14669,hidehisa,spier,m,787,805-9940,ponce,pr,730,s,y,60000,0.0,0,0,0
733,14679,shengdong,belyaev,m,508,339-1458,chilmark,ma,2535,s,y,5000,5.3,3575,0,1000
734,14684,herward,shklar,um,978,220-4803,clinton,ma,1510,m,y,30000,5.3,0,7150,0100
735,14689,algirdas,haraguchi,m,413,172-8064,quincy,ma,2269,s,n,15000,5.3,3575,0,0
736,14721,tomohiko,matuschka,m,351,834-6320,roxbury crossing,ma,2120,s,y,15000,5.3,3575,***,1000
737,14724,aylmer,pollatschek,f,413,673-4857,west wareham,ma,2576,m,n,50000,5.3,0,7150,0
738,14736,naranker,ashworth,m,787,592-3853,sabana hoyos,pr,688,m,y,90000,0.0,0,0,0
739,14743,oliviero,ardizzone,m,617,645-2629,webster,ma,1570,m,n,25000,5.3,0,7150,0
740,14756,elmar,beidas,f,508,461-6526,buzzards bay,ma,2532,s,y,25000,5.3,3575,0,1000
741,14762,toshikazu,joslin,f,252,726-8110,carolna,ri,2812,s,y,90000,0.0,0,0,0
742,14813,vasudha,lipper,m,787,561-6473,carolina,pr,981,m,n,25000,0.0,0,0,0
743,14861,tjalling,khatib,m,252,878-3293,charlestjown,ri,2813,m,y,85000,0.0,0,0,0
744,14862,valtteri,oates,f,787,798-1573,toa baja,pr,951,m,y,20000,0.0,0,0,0
745,14863,kimon,haggerty,m,617,113-6837,east templeton,ma,1438,s,n,5000,5.3,3575,0,0
746,14871,pirjo,merges,f,252,848-6434,barrington,ri,2806,m,y,85000,0.0,0,0,0
747,14881,denzil,jurdjevic,m,857,697-4302,marstons mills,ma,2648,s,y,30000,5.3,3575,0,1000
748,14890,object,marovac,m,351,677-9656,west tisbury,ma,2575,s,n,10000,5.3,3575,0,0
749,14891,helene,dillet,m,210,522-9513,san juan,pr,936,m,n,5000,0.0,0,0,s0
750,14938,alin,aimeur,f,508,728-9238,framingham,ma,1703,m,y,55000,5.3,0,7150,1000
751,14943,yekta,bofill,f,939,181-4959,lares,pr,669,m,y,95000,0.0,0,0,0
752,14944,jawahar,whitlock,f,939,899-6631,aguadilla,pr,603,s,n,60000,0.0,0,0,0
753,14955,erez,chalamaiah,m,939,965-7684,rio grande,pr,745,s,n,60000,0.0,0,0,0
754,14962,themis,wesselkamper,f,787,391-3822,aguadilla,pr,605,m,n,5000,0.0,0,0,0
755,14981,keiji,palomar,m,939,920-9986,maunabo,pr,707,m,y,40000,0.0,0,0,0
756,15013,sadeph,balboni,m,939,852-3436,juana diaz,pr,795,s,n,80000,0.0,0,0,0
757,15017,regine,rino,f,781,984-6557,sandisfield,ma,1255,s,n,60000,5.3,3575,0,0
758,15043,yugo,normoyle,m,339,161-9083,south weymouth,ma,2190,s,y,45000,5.3,3575,0,1000
759,15055,parto,rivero,m,939,277-3430,arecibo,pr,612,s,y,95000,0.0,0,0,0
760,15092,jieh,klimov,f,508,119-1896,north attleboro,ma,2761,s,n,30000,5.3,3575,0,0
761,15110,ismo,kabayashi,m,339,246-9683,springfield,ma,1138,s,n,20000,5.3,3575,0,0
762,15136,satinder,kiesler,f,978,118-9196,arlington,ma,2474,m,n,70000,5.3,0,7150,0
763,15176,bingchiang,arbib,m,252,294-3279,west greenwich,ri,2817,s,n,65000,0.0,0,0,0
764,15182,wesley,ugol''nikov,m,339,919-9485,cambridge,ma,2239,s,n,100000,5.3,3575,0,0
765,15188,zosimo,bass,m,939,999-8011,loiza,pr,772,s,y,65000,0.0,0,0,0
766,15227,mathias,grom,m,339,653-8794,boston,ma,2284,s,y,95000,5.3,3575,0,1000
767,15228,munehiko,lamsweerde,m,252,497-9721,hope valley,ri,2832,s,n,5000,0.0,0,0,0
768,15231,ashwini,moffat,f,339,862-2088,warwick,ma,1378,s,n,50000,5.3,3575,0,0
769,15232,jonas,loeppner,m,857,494-8353,boston,ma,2297,s,n,55000,5.3,3575,0,0
770,15291,herhard,idomoto,f,939,720-3818,carolina,pr,985,m,y,5000,0.0,0,o0,0
771,15300,fikret,cullinane,m,252,601-1360,fiskeville,ri,2823,s,y,20000,0.0,0,0,0
772,15320,amane,bard,f,939,312-1496,la plata,pr,786,m,y,75000,0.0,0,0,0
773,15333,petri,suwunboriruksa,f,787,204-7741,carolina,pr,988,m,y,55000,0.0,0,0,0
774,15335,chrisa,ulman,m,978,367-7999,dover,ma,2030,m,n,75000,5.3,0,7150,0
775,15367,seung,dippoldsmann,f,252,998-2723,hope valley,ri,2832,m,n,60000,0.0,0,0,0
776,15389,diane,autin,m,351,488-7844,southfield,ma,1259,m,n,30000,5.3,0,7150,0
777,15419,athushi,schlenzig,m,787,799-7185,caomo,pr,769,s,y,25000,0.0,0,0,0
778,15485,ludomir,lakshmikantham,m,787,798-2986,jayuya,pr,664,s,n,55000,0.0,0,0,0
779,15511,narendar,giovini,f,787,291-2684,corozal,pr,783,s,y,70000,0.0,0,0,0
780,15528,yutaka,bekesi,m,978,824-8707,royalston,ma,1368,m,y,60000,5.3,0,7150,1000
781,15535,bijendra,stiles,f,210,417-5746,san juan,pr,939,s,n,20000,0.0,0,0,0
782,15593,sivaprakasam,cosoroaba,m,787,806-2083,san juan,pr,936,m,n,5000,0.0,0,0,0
783,15618,amitavo,menczer,m,787,673-2091,castnaer,pr,631,s,y,5000,0.0,0,0,0
784,15626,ryuzo,kabalevsky,f,252,579-4832,harrisville,ri,2830,s,n,95000,0.0,0,0,0
785,15627,hermann,eastaughffe,f,252,200-8578,pawtucket,ri,2860,m,y,5000,0.0,0,0,0
786,15642,vineet,lewart,m,351,409-5216,woburn,ma,1815,s,y,10000,5.3,3575,0,1000
787,15643,michiko,nissenbaum,***,339,545-3823,monson,ma,1057,m,n,65000,5.3,0,7150,0
788,15649,hirozumi,kulasinghe,m,508,325-6206,springfield,ma,1104,s,y,25000,5.3,3575,0,1000
789,15651,grant,lalanne,f,210,253-9540,san juan,pr,925,s,y,85000,0.0,0,0,0
790,15668,miyi,rassart,f,339,600-5955,north attleboro,ma,2760,m,n,55000,5.3,0,7150,0
791,15741,jahuda,breugel,f,252,315-5234,newport,ri,2841,s,y,75000,0.0,0,0,0
792,15743,sander,spinning,m,978,355-8301,boston,ma,2116,s,n,25000,5.3,3575,0,0
793,15800,changming,basler,f,413,967-1568,nutting lake,ma,1865,s,y,25000,5.3,3575,0,1000
794,15812,kyongho,machida,f,857,677-4791,southfield,ma,1259,s,y,5000,5.3,3575,0,1000
795,15857,adly,codenie,m,252,596-1594,hope,ri,2831,m,n,15000,0.0,0,0,0
796,15883,major,doucet,m,939,632-2201,guayama,pr,784,s,n,45000,0.0,0,0,0
797,15890,junjie,quackenbush,m,787,583-7771,salinas,pr,751,m,n,5000,0.0,0,0,0
798,15919,gunar,sridhar,m,210,444-4233,san juan,pr,908,m,n,30000,0.0,0,0,0
799,15934,jerri,hofer,f,252,342-5550,charestown,ri,2813,s,y,45000,0.0,0,0,0
800,15982,joelle,beidas,f,787,200-8619,ceiab,pr,735,m,n,10000,0.0,0,0,0
801,16001,newman,klusik,f,252,293-5614,manville,ri,2838,s,n,95000,0.0,0,0,0
802,16041,evanthia,muhlen,m,252,427-7974,west greenwich,ri,2817,s,n,65000,0.0,0,0,0
803,16081,arno,pintelas,f,857,314-9040,allston,ma,2134,s,y,50000,5.3,3575,0,1000
804,16135,liangwei,karlapalem,m,774,568-9637,cehesterfield,ma,1012,m,n,75000,5.3,0,7150,0
805,16144,kangsheng,kalb,m,787,921-7721,san juan,pr,936,m,y,90000,0.0,0,0,0
806,16173,chuanyi,ayani,***,252,876-2393,harrisville,ri,2830,s,n,35000,0.0,0,0,0
807,16183,case,lubiw,m,939,352-2580,maunabo,pr,707,m,n,75000,0.0,0,0,0
808,16186,rossella,capua,f,857,547-8654,hanscom afb,ma,1731,s,y,95000,5.3,3575,0,1000
809,16210,vlado,sedobgo,m,787,943-9530,adjuntas,pr,601,m,n,60000,0.0,0,0,0
810,16239,nimmagadda,machiraju,f,939,779-3932,punta santiago,pr,741,m,n,85000,0.0,0,0,0
811,16241,alexis,yagi,f,787,773-4306,cataon,pr,963,s,y,50000,0.0,0,0,0
812,16261,kemal,witkowski,f,508,328-8143,chatfham,ma,2633,s,y,65000,5.3,3575,0,1000
813,16285,nadav,maelbrancke,m,939,690-9532,maunabo,pr,707,s,n,70000,0.0,0,0,0
814,16297,luquan,cassels,f,339,662-5683,newburyport,am,1950,m,y,45000,5.3,0,7150,1000
815,16308,kenshin,silva,m,939,546-9002,guaynabo,pr,968,s,y,90000,0.0,0,0,0
816,16334,seiichi,hermanns,f,939,822-1613,las marias,pr,670,s,y,60000,0.0,0,0,0
817,16349,michi,raje,f,252,242-1081,foster,ri,2825,m,n,30000,0.0,0,0,0
818,16372,troels,beilin,m,781,828-1079,bridgewater,ma,2325,m,y,45000,5.3,0,7150,1000
819,16397,raimund,heiner,f,617,850-9716,richmond,ma,1254,m,n,20000,5.3,0,7150,0
820,16418,sirkka,nagasamy,f,939,358-3535,penuelas,pr,624,s,y,10000,0.0,0,0,0
821,16419,soumen,malitz,f,617,216-3364,lunenburg,ma,1462,s,y,85000,5.3,3575,0,1000
